niva,omrade,matchort,namn,namn_fold,parti,parti_abbr,organ,roll,roll_kategori,sida
kommun,Älmhult,Älmhult,Jakob Willborg,jakob willborg,Moderaterna,M,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Älmhult,Älmhult,Thomas Harrysson,thomas harrysson,Centerpartiet,C,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Älmhult,Älmhult,Lars Ingvert,lars ingvert,Socialdemokraterna,S,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Älmhult,Älmhult,Marie Rosenqvist,marie rosenqvist,Moderaterna,M,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Älmhult,Älmhult,Nusreta Kurtanovic-Nilsson,nusreta kurtanovic-nilsson,Centerpartiet,C,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Älmhult,Älmhult,Morgan Svensson,morgan svensson,Moderaterna,M,Utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Älmhult,Älmhult,Stefan Jönsson,stefan jonsson,Socialdemokraterna,S,Utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Älmhult,Älmhult,Thomas Harrysson,thomas harrysson,Centerpartiet,C,Utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Ängelholm,Ängelholm,Lars Nyander,lars nyander,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Ängelholm,Ängelholm,Liss Böcker,liss bocker,Centerpartiet,C,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Ängelholm,Ängelholm,Robin Holmberg,robin holmberg,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Ängelholm,Ängelholm,Jessica Klingvall,jessica klingvall,Socialdemokraterna,S,Familje och utbildningsnämnd,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Ängelholm,Ängelholm,Rasmus Waak Brunkestam,rasmus waak brunkestam,Centerpartiet,C,Familje och utbildningsnämnd,Förste vice ordförande,utbildning,styre (trol.)
kommun,Ängelholm,Ängelholm,Sven-Ingvar Borgquist,sven-ingvar borgquist,Moderaterna,M,Familje och utbildningsnämnd,Ordförande,utbildning,styre (trol.)
kommun,Åmål,Åmål,Lars-Olof Ottosson,lars-olof ottosson,Centerpartiet,C,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Åmål,Åmål,Michael Karlsson,michael karlsson,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Åmål,Åmål,Mikael Nilsson,mikael nilsson,Miljöpartiet,Miljöpartiet,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Ånge,Ånge,Erik Lövgren,erik lovgren,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Ånge,Ånge,Linda Mattsson,linda mattsson,Vår Framtid,Vår Framtid,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Ånge,Ånge,Nils-Erik Flemström,nils-erik flemstrom,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Årjäng,Årjäng,Anette Eriksson,anette eriksson,Kristdemokraterna,KD,Kommunstyrelsen,Oppositionsråd,ledning,opposition
kommun,Årjäng,Årjäng,Birger Pettersson Wiik,birger pettersson wiik,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Årjäng,Årjäng,Mikael Olsson,mikael olsson,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Årjäng,Årjäng,Henrik Wiig Pettersson,henrik wiig pettersson,Socialdemokraterna,S,Stöd- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Årjäng,Årjäng,Rolf Emanuelsson,rolf emanuelsson,Centerpartiet,C,Stöd- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Årjäng,Årjäng,Camilla Kristoffersson,camilla kristoffersson,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Årjäng,Årjäng,Thord Andersson,thord andersson,Centerpartiet,C,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Åsele,Åsele,Andreas From,andreas from,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Åsele,Åsele,Torsten Lundborg,torsten lundborg,Liberalerna,L,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Åstorp,Åstorp,Bitten Mårtensson,bitten martensson,Socialdemokraterna,S,Kommunstyrelsen (KS),Andre vice ordförande,ledning,opposition (trol.)
kommun,Åstorp,Åstorp,Janet Norbeck,janet norbeck,Moderaterna,M,Kommunstyrelsen (KS),Förste vice ordförande,ledning,styre (trol.)
kommun,Åstorp,Åstorp,Peter Lindberg,peter lindberg,Sverigedemokraterna,SD,Kommunstyrelsen (KS),Ordförande,ledning,styre (trol.)
kommun,Åstorp,Åstorp,Harri Rosqvist,harri rosqvist,Sverigedemokraterna,SD,Socialnämnden (SN),Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Åstorp,Åstorp,Izabela Dzanko,izabela dzanko,Socialdemokraterna,S,Socialnämnden (SN),Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Åstorp,Åstorp,Wiveca Andreasson,wiveca andreasson,Moderaterna,M,Socialnämnden (SN),Ordförande,omsorg/vård,styre (trol.)
kommun,Öckerö,Öckerö,Anders Kjellgren,anders kjellgren,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Öckerö,Öckerö,Jan Utbult,jan utbult,Kristdemokraterna,KD,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Öckerö,Öckerö,Maria Brauer,maria brauer,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Öckerö,Öckerö,Martina Lindqvist,martina lindqvist,Kristdemokraterna,KD,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Öckerö,Öckerö,Sandra Svensson,sandra svensson,Moderaterna,M,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Öckerö,Öckerö,Thomas Wijk,thomas wijk,Socialdemokraterna,S,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Ödeshög,Ödeshög,Annika Sundholm,annika sundholm,Socialdemokraterna,S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Ödeshög,Ödeshög,Jonas Andersson,jonas andersson,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Ödeshög,Ödeshög,Jonni Harrius,jonni harrius,Kristdemokraterna,KD,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Ödeshög,Ödeshög,Johan Kollberg,johan kollberg,Socialdemokraterna,S,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Ödeshög,Ödeshög,Lisbeth Antonsson,lisbeth antonsson,Centerpartiet,C,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Ödeshög,Ödeshög,Maria Gustafsson,maria gustafsson,Socialdemokraterna,S,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Ödeshög,Ödeshög,Teodor Johansson,teodor johansson,Moderaterna,M,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Anders Åhrlin,anders ahrlin,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Örebro,Örebro,John Johansson,john johansson,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Örebro,Örebro,Karolina Wallström,karolina wallstrom,Liberalerna,L,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Örebro,Örebro,Anna-Karin Kumlin,anna-karin kumlin,Moderaterna,M,Vård- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Carina Toro Hartman,carina toro hartman,Socialdemokraterna,S,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Carl-Johan Wase,carl-johan wase,Moderaterna,M,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Daniel Ekblad,daniel ekblad,Socialdemokraterna,S,Funktionsstödsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Erik Sjöberg,erik sjoberg,Liberalerna,L,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Örebro,Örebro,Georg Barsom,georg barsom,Kristdemokraterna,KD,Funktionsstödsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Örebro,Örebro,Gunhild Wallin,gunhild wallin,Centerpartiet,C,Funktionsstödsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Johanna Reimfelt,johanna reimfelt,Liberalerna,L,Vård- och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Örebro,Örebro,Mattias Ottosson,mattias ottosson,Socialdemokraterna,S,Vård- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Örebro,Örebro,Christopher Hedbom Rydaeus,christopher hedbom rydaeus,Moderaterna,M,Gymnasie- och arbetsmarknadsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Emelie Jaxell,emelie jaxell,Moderaterna,M,Grundskolenämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Joakim Hedwall,joakim hedwall,Sverigedemokraterna,SD,Förskolenämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Örebro,Örebro,Jonas Håård,jonas haard,Socialdemokraterna,S,Grundskolenämnden,Ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Marie Brorson,marie brorson,Socialdemokraterna,S,Gymnasie- och arbetsmarknadsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Mats-Olof Liljegren,mats-olof liljegren,Liberalerna,L,Grundskolenämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Örebro,Örebro,Sara Dicksen,sara dicksen,Moderaterna,M,Förskolenämnden,Ordförande,utbildning,styre (trol.)
kommun,Örebro,Örebro,Susanne Lindholm Henningsson,susanne lindholm henningsson,Kristdemokraterna,KD,Gymnasie- och arbetsmarknadsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Örebro,Örebro,Unnur Tryggvadottir Nordell,unnur tryggvadottir nordell,Socialdemokraterna,S,Förskolenämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Arne Silfvergren,arne silfvergren,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Örkelljunga,Örkelljunga,Henrik Nilsson,henrik nilsson,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Niclas Bengtsson,niclas bengtsson,Sverigedemokraterna,SD,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Gunilla Danielsson,gunilla danielsson,Socialdemokraterna,S,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Örkelljunga,Örkelljunga,Kristofer Nennestam,kristofer nennestam,Moderaterna,M,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Stefan Svensson,stefan svensson,-,-,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Anneli Eskilandersson,anneli eskilandersson,Sverigedemokraterna,SD,Utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Annika Jönsson,annika jonsson,Moderaterna,M,Utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Örkelljunga,Örkelljunga,Gunilla Edman,gunilla edman,Socialdemokraterna,S,Utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Anna-Britta Åkerlind,anna-britta akerlind,Centerpartiet,C,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Anna-Britta Åkerlind,anna-britta akerlind,Centerpartiet,C,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Carolina Sondell,carolina sondell,Socialdemokraterna,S,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Carolina Sondell,carolina sondell,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Johannes Nordin,johannes nordin,Moderaterna,M,Kommunalråd,Kommunalråd,ledning,styre (trol.)
kommun,Örnsköldsvik,Örnsköldsvik,Johannes Nordin,johannes nordin,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Östersund,Östersund,Eftichia Kourlos,eftichia kourlos,Centerpartiet,C,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Östersund,Östersund,Niklas Daoson,niklas daoson,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Östersund,Östersund,Pär Fredriksson,par fredriksson,Moderaterna,M,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Östersund,Östersund,Lise Hjemgaard Svensson,lise hjemgaard svensson,Moderaterna,M,Vård- och omsorgsnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Östersund,Östersund,Margareta Lindhagen,margareta lindhagen,Centerpartiet,C,Vård- och omsorgsnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Östersund,Östersund,Margareta Winberg,margareta winberg,Socialdemokraterna,S,Vård- och omsorgsnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Östersund,Östersund,Jananders Mattsson,jananders mattsson,Moderaterna,M,Barn- och utbildningsnämnd,Förste vice ordförande,utbildning,styre (trol.)
kommun,Östersund,Östersund,Pelle Simonsson,pelle simonsson,Centerpartiet,C,Barn- och utbildningsnämnd,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Östersund,Östersund,Rosi Hoffer,rosi hoffer,Socialdemokraterna,S,Barn- och utbildningsnämnd,Ordförande,utbildning,styre (trol.)
kommun,Österåker,Österåker,Richard Orgård,richard orgard,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Österåker,Österåker,Christina Funhammar,christina funhammar,Moderaterna,M,Socialnämnd,Ordförande,omsorg/vård,styre (trol.)
kommun,Österåker,Österåker,Monica Kjellman,monica kjellman,Liberalerna,L,Vård- och omsorgsnämnd,Ordförande,omsorg/vård,styre (trol.)
kommun,Österåker,Österåker,Hampe Klein,hampe klein,Moderaterna,M,Utbildningsnämnd,Ordförande,utbildning,styre (trol.)
kommun,Östhammar,Östhammar,Fabian Sjöberg,fabian sjoberg,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Östhammar,Östhammar,Lisa Norén,lisa noren,Socialdemokraterna,S,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Östhammar,Östhammar,Måns Lorichs,mans lorichs,Sverigedemokraterna,SD,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Östhammar,Östhammar,Anna-Lena Söderblom,anna-lena soderblom,Moderaterna,M,Vård- och omsorgsnämnd,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Östhammar,Östhammar,Roger Lamell,roger lamell,Socialdemokraterna,S,Vård- och omsorgsnämnd,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Östhammar,Östhammar,Sabina Ståhl,sabina stahl,Kristdemokraterna,KD,Vård- och omsorgsnämnd,Ordförande,omsorg/vård,styre (trol.)
kommun,Östhammar,Östhammar,Jessica Kumlin,jessica kumlin,Moderaterna,M,Barn- och utbildningsnämnd,Ordförande,utbildning,styre (trol.)
kommun,Östhammar,Östhammar,Josefine Nilsson,josefine nilsson,Centerpartiet,C,Barn- och utbildningsnämnd,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Östhammar,Östhammar,Måns Lorichs,mans lorichs,Sverigedemokraterna,SD,Barn- och utbildningsnämnd,Förste vice ordförande,utbildning,styre (trol.)
kommun,Östra Göinge,Östra Göinge,Daniel Lyckestam,daniel lyckestam,Moderaterna,M,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Östra Göinge,Östra Göinge,Göte Färm,gote farm,Sverigedemokraterna,SD,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Östra Göinge,Östra Göinge,Patric Åberg,patric aberg,Moderaterna,M,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Överkalix,Överkalix,Niclas Hökfors,niclas hokfors,Socialdemokraterna,S,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Överkalix,Överkalix,Susanna Karlsson,susanna karlsson,Socialdemokraterna,S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Övertorneå,Övertorneå,Henry Barsk,henry barsk,Framtid S,Framtid S,Kommunstyrelsen,Förste vice ordförande,ledning,styre (trol.)
kommun,Övertorneå,Övertorneå,Tomas Mörtberg,tomas mortberg,Centerpartiet,C,Kommunstyrelsen,Ordförande,ledning,styre (trol.)
kommun,Övertorneå,Övertorneå,Bengt Rytiniemi,bengt rytiniemi,Vänsterpartiet,V,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Övertorneå,Övertorneå,Urve Kirt,urve kirt,Centerpartiet,C,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
region,Region Blekinge,,Björn Tenland Nurhadi,bjorn tenland nurhadi,Sverigedemokraterna,SD,Regionstyrelsen,Ordförande,ledning,styre (trol.)
region,Region Blekinge,,Lars Markus Hildingsson,lars markus hildingsson,Socialdemokraterna,S,Regionstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
region,Region Blekinge,,Magnus Arvidsson,magnus arvidsson,Moderaterna,M,Regionstyrelsen,Förste vice ordförande,ledning,styre (trol.)
region,Region Blekinge,,Anders Lund,anders lund,Moderaterna,M,Hälso- och sjukvårdsnämnden,Ordförande,vård,styre (trol.)
region,Region Blekinge,,Magnus Johansson,magnus johansson,Socialdemokraterna,S,Hälso- och sjukvårdsnämnden,Andre vice ordförande,vård,opposition (trol.)
region,Region Blekinge,,Robert Lindén,robert linden,Sverigedemokraterna,SD,Hälso- och sjukvårdsnämnden,Förste vice ordförande,vård,styre (trol.)
region,Region Dalarna,,Björn Ljungqvist,bjorn ljungqvist,Moderaterna,M,Regionstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
region,Region Dalarna,,Elin Norén,elin noren,Socialdemokraterna,S,Regionstyrelsen,Ordförande,ledning,styre (trol.)
region,Region Dalarna,,Sofia Jarl,sofia jarl,Centerpartiet,C,Regionstyrelsen,Förste vice ordförande,ledning,styre (trol.)
region,Region Dalarna,,Abbe Ronsten,abbe ronsten,Socialdemokraterna,S,Kollektivtrafiknämnden,Ordförande,trafik,styre (trol.)
region,Region Dalarna,,David Örnberg,david ornberg,Vänsterpartiet,V,Kollektivtrafiknämnden,Andre vice ordförande,trafik,opposition (trol.)
region,Region Dalarna,,Jonas Hillerström,jonas hillerstrom,Kristdemokraterna,KD,Kollektivtrafiknämnden,Förste vice ordförande,trafik,styre (trol.)
region,Region Dalarna,,Sebastian Karlberg,sebastian karlberg,Socialdemokraterna,S,Hälso- och sjukvårdsnämnden,Förste vice ordförande,vård,styre (trol.)
region,Region Dalarna,,Sofia Jarl,sofia jarl,Centerpartiet,C,Hälso- och sjukvårdsnämnden,Ordförande,vård,styre (trol.)
region,Region Dalarna,,Ulf Berg,ulf berg,Moderaterna,M,Hälso- och sjukvårdsnämnden,Andre vice ordförande,vård,opposition (trol.)
region,Region Gotland,,Johan Malmros,johan malmros,Centerpartiet,C,Regionstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
region,Region Gotland,,Meit Fohlin,meit fohlin,Socialdemokraterna,S,Regionstyrelsen,Ordförande,ledning,styre (trol.)
region,Region Gotland,,Rolf Öström,rolf ostrom,Moderaterna,M,Regionstyrelsen,Förste vice ordförande,ledning,styre (trol.)
region,Region Gotland,,Eva Ahlin,eva ahlin,Centerpartiet,C,Hälso-och sjukvårdsnämnden,Andre vice ordförande,vård,opposition (trol.)
region,Region Gotland,,Filip Reinhag,filip reinhag,Socialdemokraterna,S,Hälso-och sjukvårdsnämnden,Ordförande,vård,styre (trol.)
region,Region Gotland,,Mikael Blad,mikael blad,Moderaterna,M,Hälso-och sjukvårdsnämnden,Förste vice ordförande,vård,styre (trol.)
region,Region Gävleborg,,Anna Sundberg,anna sundberg,Sverigedemokraterna,SD,Regionstyrelsen,Förste vice ordförande,ledning,styre (trol.)
region,Region Gävleborg,,Eva Lindberg,eva lindberg,Socialdemokraterna,S,Regionstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
region,Region Gävleborg,,Patrik Stenvard,patrik stenvard,Moderaterna,M,Regionstyrelsen,Ordförande,ledning,styre (trol.)
region,Region Gävleborg,,Ann-Charlotte Granath,ann-charlotte granath,Moderaterna,M,Hälso- och sjukvårdsnämnd,Förste vice ordförande,vård,styre (trol.)
region,Region Gävleborg,,Jan Lahenkorva,jan lahenkorva,Socialdemokraterna,S,Hälso- och sjukvårdsnämnd,Andre vice ordförande,vård,opposition (trol.)
region,Region Gävleborg,,Jennie Forsblom,jennie forsblom,Kristdemokraterna,KD,Hälso- och sjukvårdsnämnd,Ordförande,vård,styre (trol.)
region,Region Halland,,Helene Andersson,helene andersson,Centerpartiet,C,Regionstyrelsen,Förste vice ordförande,ledning,styre (trol.)
