niva,kod,year,val,parti,andel
kommun,0319,2022,KF,C,5.33
kommun,0319,2022,KF,V,5.61
kommun,0319,2022,KF,Kommunens Väl,5.56
kommun,0319,2022,KF,MP,2.14
kommun,0319,2022,KF,KD,6.72
kommun,0319,2022,KF,SD,20.38
kommun,0319,2022,RD,M,14.47
kommun,0319,2022,RD,S,35.55
kommun,0319,2022,RD,L,2.43
kommun,0319,2022,RD,C,3.33
kommun,0319,2022,RD,V,4.65
kommun,0319,2022,RD,MP,2.86
kommun,0319,2022,RD,KD,4.34
kommun,0319,2022,RD,SD,31.0
kommun,0319,2022,RF,M,16.89
kommun,0319,2022,RF,S,37.52
kommun,0319,2022,RF,L,2.1
kommun,0319,2022,RF,C,3.72
kommun,0319,2022,RF,V,6.07
kommun,0319,2022,RF,MP,2.32
kommun,0319,2022,RF,KD,6.98
kommun,0319,2022,RF,SD,22.87
kommun,0319,2022,RF,Lokala partier i Uppsala län,1.03
kommun,0330,2022,KF,M,13.99
kommun,0330,2022,KF,S,15.34
kommun,0330,2022,KF,L,3.53
kommun,0330,2022,KF,C,5.72
kommun,0330,2022,KF,V,5.21
kommun,0330,2022,KF,MP,4.51
kommun,0330,2022,KF,KD,11.26
kommun,0330,2022,KF,SD,12.57
kommun,0330,2022,KF,Knivsta.Nu,27.51
kommun,0330,2022,RD,M,21.07
kommun,0330,2022,RD,S,25.03
kommun,0330,2022,RD,L,5.64
kommun,0330,2022,RD,C,7.78
kommun,0330,2022,RD,V,4.66
kommun,0330,2022,RD,MP,6.2
kommun,0330,2022,RD,KD,8.5
kommun,0330,2022,RD,SD,19.54
kommun,0330,2022,RF,M,17.99
kommun,0330,2022,RF,S,25.75
kommun,0330,2022,RF,L,5.35
kommun,0330,2022,RF,C,6.73
kommun,0330,2022,RF,V,7.61
kommun,0330,2022,RF,MP,4.21
kommun,0330,2022,RF,KD,14.58
kommun,0330,2022,RF,SD,13.77
kommun,0330,2022,RF,Lokala partier i Uppsala län,2.52
kommun,0331,2022,KF,M,13.06
kommun,0331,2022,KF,S,26.19
kommun,0331,2022,KF,L,2.51
kommun,0331,2022,KF,C,15.49
kommun,0331,2022,KF,V,5.84
kommun,0331,2022,KF,MP,2.78
kommun,0331,2022,KF,KD,9.08
kommun,0331,2022,KF,SD,23.56
kommun,0331,2022,KF,Tillsammans - partiet för hela Heby kommun,1.16
kommun,0331,2022,RD,M,14.81
kommun,0331,2022,RD,S,27.63
kommun,0331,2022,RD,L,2.4
kommun,0331,2022,RD,C,7.94
kommun,0331,2022,RD,V,4.9
kommun,0331,2022,RD,MP,2.89
kommun,0331,2022,RD,KD,8.21
kommun,0331,2022,RD,SD,29.62
kommun,0331,2022,RF,M,13.48
kommun,0331,2022,RF,S,28.53
kommun,0331,2022,RF,L,2.27
kommun,0331,2022,RF,C,10.72
kommun,0331,2022,RF,V,6.87
kommun,0331,2022,RF,MP,2.38
kommun,0331,2022,RF,KD,10.48
kommun,0331,2022,RF,SD,24.01
kommun,0360,2022,KF,M,13.5
kommun,0360,2022,KF,S,31.77
kommun,0360,2022,KF,L,2.29
kommun,0360,2022,KF,C,15.92
kommun,0360,2022,KF,V,5.13
kommun,0360,2022,KF,MP,2.77
kommun,0360,2022,KF,KD,4.8
kommun,0360,2022,KF,SD,18.63
kommun,0360,2022,KF,Tierpslistan,4.46
kommun,0360,2022,RD,M,14.36
kommun,0360,2022,RD,S,34.12
kommun,0360,2022,RD,L,2.55
kommun,0360,2022,RD,C,7.12
kommun,0360,2022,RD,V,4.72
kommun,0360,2022,RD,MP,3.27
kommun,0360,2022,RD,KD,5.92
kommun,0360,2022,RD,SD,26.65
kommun,0360,2022,RF,M,13.75
kommun,0360,2022,RF,S,34.84
kommun,0360,2022,RF,L,2.33
kommun,0360,2022,RF,C,10.2
kommun,0360,2022,RF,V,6.41
kommun,0360,2022,RF,MP,2.62
kommun,0360,2022,RF,KD,7.61
kommun,0360,2022,RF,SD,20.65
kommun,0380,2022,KF,M,17.08
kommun,0380,2022,KF,S,27.08
kommun,0380,2022,KF,L,5.77
kommun,0380,2022,KF,C,8.26
kommun,0380,2022,KF,V,13.41
kommun,0380,2022,KF,MP,6.43
kommun,0380,2022,KF,KD,6.83
kommun,0380,2022,KF,SD,9.34
kommun,0380,2022,KF,Utvecklingspartiet demokraterna,2.6
kommun,0380,2022,RD,M,17.55
kommun,0380,2022,RD,S,29.38
kommun,0380,2022,RD,L,5.93
kommun,0380,2022,RD,C,7.81
kommun,0380,2022,RD,V,10.19
kommun,0380,2022,RD,MP,8.9
kommun,0380,2022,RD,KD,5.37
kommun,0380,2022,RD,SD,13.0
kommun,0380,2022,RF,M,15.76
kommun,0380,2022,RF,S,29.37
kommun,0380,2022,RF,L,5.37
kommun,0380,2022,RF,C,7.29
kommun,0380,2022,RF,V,15.24
kommun,0380,2022,RF,MP,5.52
kommun,0380,2022,RF,KD,8.53
kommun,0380,2022,RF,SD,9.31
kommun,0380,2022,RF,Utvecklingspartiet demokraterna,1.3
kommun,0381,2022,KF,M,20.22
kommun,0381,2022,KF,S,25.8
kommun,0381,2022,KF,L,2.73
kommun,0381,2022,KF,C,6.93
kommun,0381,2022,KF,V,5.09
kommun,0381,2022,KF,MP,3.16
kommun,0381,2022,KF,KD,6.21
kommun,0381,2022,KF,SD,17.72
kommun,0381,2022,KF,Nystart Enköping (NE),11.22
kommun,0381,2022,RD,M,21.67
kommun,0381,2022,RD,S,27.9
kommun,0381,2022,RD,L,3.65
kommun,0381,2022,RD,C,6.69
kommun,0381,2022,RD,V,4.22
kommun,0381,2022,RD,MP,3.35
kommun,0381,2022,RD,KD,6.36
kommun,0381,2022,RD,SD,24.68
kommun,0381,2022,RF,M,21.26
kommun,0381,2022,RF,S,30.13
kommun,0381,2022,RF,L,3.15
kommun,0381,2022,RF,C,6.87
kommun,0381,2022,RF,V,6.08
kommun,0381,2022,RF,MP,2.63
kommun,0381,2022,RF,KD,9.12
kommun,0381,2022,RF,SD,18.31
kommun,0381,2022,RF,Lokala partier i Uppsala län,1.04
kommun,0382,2022,KF,M,19.67
kommun,0382,2022,KF,S,29.53
kommun,0382,2022,KF,L,2.44
kommun,0382,2022,KF,C,8.85
kommun,0382,2022,KF,V,3.96
kommun,0382,2022,KF,MP,1.88
kommun,0382,2022,KF,KD,8.87
kommun,0382,2022,KF,SD,17.78
kommun,0382,2022,KF,Lokalpartiet BoA,5.85
kommun,0382,2022,RD,M,18.51
kommun,0382,2022,RD,S,30.36
kommun,0382,2022,RD,L,3.35
kommun,0382,2022,RD,C,5.38
kommun,0382,2022,RD,V,3.71
kommun,0382,2022,RD,MP,2.65
kommun,0382,2022,RD,KD,7.95
kommun,0382,2022,RD,SD,27.04
kommun,0382,2022,RF,M,19.08
kommun,0382,2022,RF,S,31.56
kommun,0382,2022,RF,L,2.98
kommun,0382,2022,RF,C,6.59
kommun,0382,2022,RF,V,5.3
kommun,0382,2022,RF,MP,1.81
kommun,0382,2022,RF,KD,11.38
kommun,0382,2022,RF,SD,19.48
kommun,0428,2022,KF,M,18.34
kommun,0428,2022,KF,S,33.28
kommun,0428,2022,KF,L,1.14
kommun,0428,2022,KF,C,6.85
kommun,0428,2022,KF,V,4.48
kommun,0428,2022,KF,MP,2.46
kommun,0428,2022,KF,KD,4.46
kommun,0428,2022,KF,SD,22.85
kommun,0428,2022,KF,Vingåkerspartiet - VTL,5.94
kommun,0428,2022,RD,M,16.79
kommun,0428,2022,RD,S,33.12
kommun,0428,2022,RD,L,2.13
kommun,0428,2022,RD,C,5.05
kommun,0428,2022,RD,V,4.47
kommun,0428,2022,RD,MP,3.3
kommun,0428,2022,RD,KD,5.23
kommun,0428,2022,RD,SD,28.78
kommun,0428,2022,RF,M,16.69
kommun,0428,2022,RF,S,33.78
kommun,0428,2022,RF,L,1.79
kommun,0428,2022,RF,C,5.73
kommun,0428,2022,RF,V,4.91
kommun,0428,2022,RF,MP,1.86
kommun,0428,2022,RF,KD,6.26
kommun,0428,2022,RF,SD,22.02
kommun,0428,2022,RF,Vård för Pengarna,6.49
kommun,0461,2022,KF,M,22.79
kommun,0461,2022,KF,S,24.39
kommun,0461,2022,KF,L,2.53
kommun,0461,2022,KF,C,11.96
kommun,0461,2022,KF,V,9.77
kommun,0461,2022,KF,MP,7.87
kommun,0461,2022,KF,KD,2.98
kommun,0461,2022,KF,SD,15.84
kommun,0461,2022,KF,Feministiskt initiativ,1.54
kommun,0461,2022,RD,M,19.4
kommun,0461,2022,RD,S,29.09
kommun,0461,2022,RD,L,2.95
kommun,0461,2022,RD,C,7.57
kommun,0461,2022,RD,V,6.86
kommun,0461,2022,RD,MP,6.2
kommun,0461,2022,RD,KD,4.33
kommun,0461,2022,RD,SD,22.16
kommun,0461,2022,RF,M,18.42
kommun,0461,2022,RF,S,26.35
kommun,0461,2022,RF,L,2.48
kommun,0461,2022,RF,C,7.38
kommun,0461,2022,RF,V,8.87
kommun,0461,2022,RF,MP,4.97
kommun,0461,2022,RF,KD,4.86
kommun,0461,2022,RF,SD,15.05
kommun,0461,2022,RF,Vård för Pengarna,10.78
kommun,0480,2022,KF,M,24.31
kommun,0480,2022,KF,S,32.35
kommun,0480,2022,KF,L,3.57
kommun,0480,2022,KF,C,7.32
kommun,0480,2022,KF,V,6.19
kommun,0480,2022,KF,MP,5.28
kommun,0480,2022,KF,KD,4.58
kommun,0480,2022,KF,SD,15.5
kommun,0480,2022,RD,M,19.28
kommun,0480,2022,RD,S,34.15
kommun,0480,2022,RD,L,3.85
kommun,0480,2022,RD,C,6.82
kommun,0480,2022,RD,V,4.96
kommun,0480,2022,RD,MP,4.69
kommun,0480,2022,RD,KD,4.8
kommun,0480,2022,RD,SD,20.2
kommun,0480,2022,RF,M,16.47
kommun,0480,2022,RF,S,27.23
kommun,0480,2022,RF,L,2.4
kommun,0480,2022,RF,C,4.8
kommun,0480,2022,RF,V,5.39
kommun,0480,2022,RF,MP,2.85
kommun,0480,2022,RF,KD,4.98
kommun,0480,2022,RF,SD,13.01
kommun,0480,2022,RF,Vård för Pengarna,21.95
kommun,0481,2022,KF,M,32.67
kommun,0481,2022,KF,S,32.08
kommun,0481,2022,KF,L,2.14
kommun,0481,2022,KF,C,3.31
kommun,0481,2022,KF,V,10.94
kommun,0481,2022,KF,MP,1.98
kommun,0481,2022,KF,KD,3.47
kommun,0481,2022,KF,SD,12.2
kommun,0481,2022,RD,M,16.97
kommun,0481,2022,RD,S,39.06
kommun,0481,2022,RD,L,2.55
kommun,0481,2022,RD,C,3.69
kommun,0481,2022,RD,V,6.88
kommun,0481,2022,RD,MP,2.87
kommun,0481,2022,RD,KD,3.35
kommun,0481,2022,RD,SD,22.51
kommun,0481,2022,RF,M,17.07
kommun,0481,2022,RF,S,29.49
kommun,0481,2022,RF,L,1.58
kommun,0481,2022,RF,C,2.84
kommun,0481,2022,RF,V,6.97
kommun,0481,2022,RF,MP,1.38
kommun,0481,2022,RF,KD,3.78
kommun,0481,2022,RF,SD,12.17
kommun,0481,2022,RF,Vård för Pengarna,23.29
kommun,0482,2022,KF,M,17.08
kommun,0482,2022,KF,S,29.51
kommun,0482,2022,KF,L,3.83
kommun,0482,2022,KF,C,10.49
kommun,0482,2022,KF,V,9.08
kommun,0482,2022,KF,MP,3.3
kommun,0482,2022,KF,KD,4.86
kommun,0482,2022,KF,SD,21.52
kommun,0482,2022,RD,M,15.31
kommun,0482,2022,RD,S,34.85
kommun,0482,2022,RD,L,3.07
kommun,0482,2022,RD,C,6.26
kommun,0482,2022,RD,V,5.14
kommun,0482,2022,RD,MP,4.11
kommun,0482,2022,RD,KD,5.07
kommun,0482,2022,RD,SD,24.93
kommun,0482,2022,RF,M,13.47
kommun,0482,2022,RF,S,31.84
kommun,0482,2022,RF,L,2.75
kommun,0482,2022,RF,C,6.52
kommun,0482,2022,RF,V,6.58
kommun,0482,2022,RF,MP,2.39
kommun,0482,2022,RF,KD,5.82
kommun,0482,2022,RF,SD,19.33
kommun,0482,2022,RF,Vård för Pengarna,10.51
kommun,0483,2022,KF,M,16.9
kommun,0483,2022,KF,S,39.89
kommun,0483,2022,KF,L,3.98
kommun,0483,2022,KF,C,6.55
kommun,0483,2022,KF,V,5.65
kommun,0483,2022,KF,MP,3.19
kommun,0483,2022,KF,KD,7.35
kommun,0483,2022,KF,SD,15.87
kommun,0483,2022,RD,M,16.88
kommun,0483,2022,RD,S,37.81
kommun,0483,2022,RD,L,3.03
kommun,0483,2022,RD,C,6.11
kommun,0483,2022,RD,V,4.7
kommun,0483,2022,RD,MP,3.73
kommun,0483,2022,RD,KD,4.68
kommun,0483,2022,RD,SD,21.79
kommun,0483,2022,RF,M,15.33
kommun,0483,2022,RF,S,36.9
kommun,0483,2022,RF,L,2.91
kommun,0483,2022,RF,C,5.55
kommun,0483,2022,RF,V,5.78
kommun,0483,2022,RF,MP,2.46
kommun,0483,2022,RF,KD,6.59
kommun,0483,2022,RF,SD,15.15
kommun,0483,2022,RF,Vård för Pengarna,8.63
kommun,0484,2022,KF,M,17.18
kommun,0484,2022,KF,S,36.36
kommun,0484,2022,KF,L,3.71
kommun,0484,2022,KF,C,5.25
kommun,0484,2022,KF,V,7.38
kommun,0484,2022,KF,MP,2.81
kommun,0484,2022,KF,KD,3.82
kommun,0484,2022,KF,SD,22.0
kommun,0484,2022,RD,M,18.46
kommun,0484,2022,RD,S,33.03
kommun,0484,2022,RD,L,3.6
kommun,0484,2022,RD,C,5.1
kommun,0484,2022,RD,V,5.93
kommun,0484,2022,RD,MP,3.46
kommun,0484,2022,RD,KD,4.73
kommun,0484,2022,RD,SD,24.22
kommun,0484,2022,RF,M,16.52
kommun,0484,2022,RF,S,32.29
kommun,0484,2022,RF,L,3.08
kommun,0484,2022,RF,C,4.28
kommun,0484,2022,RF,V,7.0
kommun,0484,2022,RF,MP,2.14
kommun,0484,2022,RF,KD,5.37
kommun,0484,2022,RF,SD,19.68
kommun,0484,2022,RF,Vård för Pengarna,8.17
kommun,0486,2022,KF,M,31.05
kommun,0486,2022,KF,S,24.76
kommun,0486,2022,KF,L,3.38
kommun,0486,2022,KF,C,5.83
kommun,0486,2022,KF,V,5.89
kommun,0486,2022,KF,MP,2.25
kommun,0486,2022,KF,KD,4.55
kommun,0486,2022,KF,SD,16.62
kommun,0486,2022,KF,Strängnäspartiet,5.01
kommun,0486,2022,RD,M,23.79
kommun,0486,2022,RD,S,27.19
kommun,0486,2022,RD,L,4.56
kommun,0486,2022,RD,C,6.68
kommun,0486,2022,RD,V,4.0
kommun,0486,2022,RD,MP,4.15
kommun,0486,2022,RD,KD,4.94
kommun,0486,2022,RD,SD,23.39
kommun,0486,2022,RF,M,23.87
kommun,0486,2022,RF,S,25.52
kommun,0486,2022,RF,L,3.47
kommun,0486,2022,RF,C,5.42
kommun,0486,2022,RF,V,5.23
kommun,0486,2022,RF,MP,2.12
kommun,0486,2022,RF,KD,7.07
kommun,0486,2022,RF,SD,16.77
kommun,0486,2022,RF,Vård för Pengarna,9.61
kommun,0488,2022,KF,M,43.27
kommun,0488,2022,KF,S,23.36
kommun,0488,2022,KF,L,3.32
kommun,0488,2022,KF,C,5.15
kommun,0488,2022,KF,V,4.29
kommun,0488,2022,KF,MP,3.88
kommun,0488,2022,KF,KD,4.03
kommun,0488,2022,KF,SD,12.51
kommun,0488,2022,RD,M,24.51
kommun,0488,2022,RD,S,27.33
kommun,0488,2022,RD,L,4.11
kommun,0488,2022,RD,C,6.55
kommun,0488,2022,RD,V,3.38
kommun,0488,2022,RD,MP,4.7
kommun,0488,2022,RD,KD,5.02
kommun,0488,2022,RD,SD,23.35
kommun,0488,2022,RF,M,27.59
kommun,0488,2022,RF,S,24.22
kommun,0488,2022,RF,L,3.13
kommun,0488,2022,RF,C,4.6
kommun,0488,2022,RF,V,4.18
kommun,0488,2022,RF,MP,2.73
kommun,0488,2022,RF,KD,6.83
kommun,0488,2022,RF,SD,13.67
kommun,0488,2022,RF,Vård för Pengarna,12.48
kommun,0509,2022,KF,M,21.77
kommun,0509,2022,KF,S,19.36
kommun,0509,2022,KF,C,7.95
kommun,0509,2022,KF,MP,3.78
kommun,0509,2022,KF,KD,27.82
kommun,0509,2022,KF,SD,15.24
kommun,0509,2022,KF,Folk & Natur,1.67
kommun,0509,2022,RD,M,17.51
kommun,0509,2022,RD,S,24.36
kommun,0509,2022,RD,L,2.15
kommun,0509,2022,RD,C,7.84
kommun,0509,2022,RD,V,2.77
kommun,0509,2022,RD,MP,3.88
kommun,0509,2022,RD,KD,12.87
kommun,0509,2022,RD,SD,26.93
kommun,0509,2022,RF,M,19.47
kommun,0509,2022,RF,S,24.32
kommun,0509,2022,RF,L,2.01
kommun,0509,2022,RF,C,7.76
kommun,0509,2022,RF,V,4.57
kommun,0509,2022,RF,MP,3.22
kommun,0509,2022,RF,KD,20.36
kommun,0509,2022,RF,SD,17.45
kommun,0512,2022,KF,M,26.8
kommun,0512,2022,KF,S,22.86
kommun,0512,2022,KF,C,30.47
kommun,0512,2022,KF,V,4.02
kommun,0512,2022,KF,SD,9.56
kommun,0512,2022,KF,KD,4.99
kommun,0512,2022,RD,M,16.16
kommun,0512,2022,RD,S,25.91
kommun,0512,2022,RD,L,3.26
kommun,0512,2022,RD,C,11.23
kommun,0512,2022,RD,V,2.91
kommun,0512,2022,RD,MP,4.0
kommun,0512,2022,RD,KD,10.8
kommun,0512,2022,RD,SD,24.51
kommun,0512,2022,RF,M,18.97
kommun,0512,2022,RF,S,24.72
kommun,0512,2022,RF,L,2.62
kommun,0512,2022,RF,C,16.31
kommun,0512,2022,RF,V,4.76
kommun,0512,2022,RF,MP,2.74
kommun,0512,2022,RF,KD,14.33
kommun,0512,2022,RF,SD,14.92
kommun,0513,2022,KF,M,20.14
kommun,0513,2022,KF,S,25.33
kommun,0513,2022,KF,L,2.76
kommun,0513,2022,KF,C,8.96
kommun,0513,2022,KF,V,7.83
kommun,0513,2022,KF,MP,2.88
kommun,0513,2022,KF,KD,6.86
kommun,0513,2022,KF,SD,16.75
kommun,0513,2022,KF,Landsbygdspartiet Oberoende,8.36
kommun,0513,2022,RD,M,16.47
kommun,0513,2022,RD,S,29.68
kommun,0513,2022,RD,L,2.52
kommun,0513,2022,RD,C,7.98
kommun,0513,2022,RD,V,3.92
kommun,0513,2022,RD,MP,4.49
kommun,0513,2022,RD,KD,8.17
kommun,0513,2022,RD,SD,25.26
kommun,0513,2022,RF,M,18.84
kommun,0513,2022,RF,S,28.85
kommun,0513,2022,RF,L,2.64
kommun,0513,2022,RF,C,8.55
kommun,0513,2022,RF,V,6.88
kommun,0513,2022,RF,MP,3.31
kommun,0513,2022,RF,KD,11.65
kommun,0513,2022,RF,SD,18.62
kommun,0560,2022,KF,M,20.49
kommun,0560,2022,KF,S,39.59
kommun,0560,2022,KF,C,11.23
kommun,0560,2022,KF,V,2.41
kommun,0560,2022,KF,KD,5.58
kommun,0560,2022,KF,SD,18.43
kommun,0560,2022,RD,M,14.88
kommun,0560,2022,RD,S,35.93
kommun,0560,2022,RD,L,2.48
kommun,0560,2022,RD,C,5.92
kommun,0560,2022,RD,V,4.11
kommun,0560,2022,RD,MP,2.61
kommun,0560,2022,RD,KD,6.03
kommun,0560,2022,RD,SD,26.65
kommun,0560,2022,RF,M,16.6
kommun,0560,2022,RF,S,37.47
kommun,0560,2022,RF,L,2.36
kommun,0560,2022,RF,C,7.31
kommun,0560,2022,RF,V,5.54
kommun,0560,2022,RF,MP,1.71
kommun,0560,2022,RF,KD,8.8
kommun,0560,2022,RF,SD,19.48
kommun,0561,2022,KF,M,20.98
kommun,0561,2022,KF,S,33.82
kommun,0561,2022,KF,L,2.68
kommun,0561,2022,KF,C,8.39
kommun,0561,2022,KF,V,4.18
kommun,0561,2022,KF,MP,2.64
kommun,0561,2022,KF,KD,4.34
kommun,0561,2022,KF,SD,22.76
kommun,0561,2022,RD,M,16.24
kommun,0561,2022,RD,S,34.82
kommun,0561,2022,RD,L,3.02
kommun,0561,2022,RD,C,6.16
kommun,0561,2022,RD,V,3.66
kommun,0561,2022,RD,MP,3.07
kommun,0561,2022,RD,KD,6.3
kommun,0561,2022,RD,SD,25.79
kommun,0561,2022,RF,M,17.91
kommun,0561,2022,RF,S,35.48
kommun,0561,2022,RF,L,3.03
kommun,0561,2022,RF,C,6.64
kommun,0561,2022,RF,V,5.32
kommun,0561,2022,RF,MP,2.16
kommun,0561,2022,RF,KD,7.95
kommun,0561,2022,RF,SD,21.06
kommun,0562,2022,KF,M,15.53
kommun,0562,2022,KF,S,34.12
kommun,0562,2022,KF,L,6.1
kommun,0562,2022,KF,C,6.54
kommun,0562,2022,KF,V,8.42
kommun,0562,2022,KF,MP,1.16
kommun,0562,2022,KF,KD,5.42
kommun,0562,2022,KF,SD,22.02
kommun,0562,2022,RD,M,15.21
kommun,0562,2022,RD,S,35.47
kommun,0562,2022,RD,L,3.16
kommun,0562,2022,RD,C,4.81
kommun,0562,2022,RD,V,5.37
kommun,0562,2022,RD,MP,2.86
kommun,0562,2022,RD,KD,5.53
kommun,0562,2022,RD,SD,26.12
kommun,0562,2022,RF,M,15.75
kommun,0562,2022,RF,S,35.26
kommun,0562,2022,RF,L,4.08
kommun,0562,2022,RF,C,5.35
kommun,0562,2022,RF,V,7.96
kommun,0562,2022,RF,MP,1.86
kommun,0562,2022,RF,KD,7.59
kommun,0562,2022,RF,SD,21.28
kommun,0563,2022,KF,M,20.64
kommun,0563,2022,KF,S,27.42
kommun,0563,2022,KF,L,1.08
kommun,0563,2022,KF,C,11.43
kommun,0563,2022,KF,V,4.95
kommun,0563,2022,KF,KD,5.02
kommun,0563,2022,KF,SD,15.41
kommun,0563,2022,KF,Landsbygdspartiet Oberoende,13.07
kommun,0563,2022,RD,M,17.09
kommun,0563,2022,RD,S,29.82
kommun,0563,2022,RD,L,2.67
kommun,0563,2022,RD,C,6.41
kommun,0563,2022,RD,V,4.12
kommun,0563,2022,RD,MP,2.04
kommun,0563,2022,RD,KD,7.34
kommun,0563,2022,RD,SD,29.2
kommun,0563,2022,RF,M,20.36
kommun,0563,2022,RF,S,30.88
kommun,0563,2022,RF,L,2.71
kommun,0563,2022,RF,C,8.36
kommun,0563,2022,RF,V,5.78
kommun,0563,2022,RF,MP,1.14
kommun,0563,2022,RF,KD,10.8
kommun,0563,2022,RF,SD,19.27
kommun,0580,2022,KF,M,20.22
kommun,0580,2022,KF,S,28.26
kommun,0580,2022,KF,L,5.12
kommun,0580,2022,KF,C,6.97
kommun,0580,2022,KF,V,6.73
kommun,0580,2022,KF,MP,5.84
kommun,0580,2022,KF,KD,5.13
kommun,0580,2022,KF,SD,12.03
kommun,0580,2022,KF,Linköpingslistan,9.0
kommun,0580,2022,RD,M,20.91
kommun,0580,2022,RD,S,30.11
kommun,0580,2022,RD,L,5.95
kommun,0580,2022,RD,C,8.07
kommun,0580,2022,RD,V,5.96
kommun,0580,2022,RD,MP,6.33
kommun,0580,2022,RD,KD,5.34
kommun,0580,2022,RD,SD,15.89
kommun,0580,2022,RF,M,21.1
kommun,0580,2022,RF,S,31.72
kommun,0580,2022,RF,L,5.82
kommun,0580,2022,RF,C,6.97
kommun,0580,2022,RF,V,8.91
kommun,0580,2022,RF,MP,4.39
kommun,0580,2022,RF,KD,7.89
kommun,0580,2022,RF,SD,12.07
kommun,0581,2022,KF,M,24.41
kommun,0581,2022,KF,S,29.09
kommun,0581,2022,KF,L,4.06
kommun,0581,2022,KF,C,4.84
kommun,0581,2022,KF,V,8.98
kommun,0581,2022,KF,MP,3.29
kommun,0581,2022,KF,KD,5.86
kommun,0581,2022,KF,SD,16.56
kommun,0581,2022,RD,M,20.45
kommun,0581,2022,RD,S,29.4
kommun,0581,2022,RD,L,3.75
kommun,0581,2022,RD,C,5.09
kommun,0581,2022,RD,V,6.85
kommun,0581,2022,RD,MP,4.37
kommun,0581,2022,RD,KD,6.08
kommun,0581,2022,RD,SD,22.67
kommun,0581,2022,RF,M,23.49
kommun,0581,2022,RF,S,29.42
kommun,0581,2022,RF,L,3.82
kommun,0581,2022,RF,C,4.59
kommun,0581,2022,RF,V,9.79
kommun,0581,2022,RF,MP,2.91
kommun,0581,2022,RF,KD,7.75
kommun,0581,2022,RF,SD,16.87
kommun,0582,2022,KF,M,22.61
kommun,0582,2022,KF,S,19.78
kommun,0582,2022,KF,L,4.65
kommun,0582,2022,KF,C,10.88
kommun,0582,2022,KF,V,6.02
kommun,0582,2022,KF,MP,2.93
kommun,0582,2022,KF,KD,7.06
kommun,0582,2022,KF,SD,19.98
kommun,0582,2022,KF,Landsbygdspartiet Oberoende,1.52
kommun,0582,2022,KF,Söderköpingsinitiativet,4.24
kommun,0582,2022,RD,M,21.43
kommun,0582,2022,RD,S,24.44
kommun,0582,2022,RD,L,4.39
kommun,0582,2022,RD,C,7.13
kommun,0582,2022,RD,V,4.09
kommun,0582,2022,RD,MP,3.68
kommun,0582,2022,RD,KD,7.06
kommun,0582,2022,RD,SD,26.68
kommun,0582,2022,RF,M,22.24
kommun,0582,2022,RF,S,23.38
kommun,0582,2022,RF,L,5.64
kommun,0582,2022,RF,C,8.17
kommun,0582,2022,RF,V,6.44
kommun,0582,2022,RF,MP,2.63
kommun,0582,2022,RF,KD,10.24
kommun,0582,2022,RF,SD,20.59
kommun,0583,2022,KF,M,25.82
kommun,0583,2022,KF,S,34.95
kommun,0583,2022,KF,L,3.68
kommun,0583,2022,KF,C,5.38
kommun,0583,2022,KF,V,5.85
kommun,0583,2022,KF,MP,2.04
kommun,0583,2022,KF,KD,5.25
kommun,0583,2022,KF,SD,16.44
kommun,0583,2022,RD,M,18.71
kommun,0583,2022,RD,S,34.2
kommun,0583,2022,RD,L,3.52
kommun,0583,2022,RD,C,5.1
kommun,0583,2022,RD,V,4.43
kommun,0583,2022,RD,MP,2.71
kommun,0583,2022,RD,KD,5.5
kommun,0583,2022,RD,SD,24.87
kommun,0583,2022,RF,M,21.34
kommun,0583,2022,RF,S,35.98
kommun,0583,2022,RF,L,3.85
kommun,0583,2022,RF,C,4.86
kommun,0583,2022,RF,V,6.63
kommun,0583,2022,RF,MP,1.89
kommun,0583,2022,RF,KD,7.74
kommun,0583,2022,RF,SD,17.21
kommun,0584,2022,KF,M,30.27
kommun,0584,2022,KF,S,22.06
kommun,0584,2022,KF,C,4.11
kommun,0584,2022,KF,V,5.37
kommun,0584,2022,KF,MP,3.76
kommun,0584,2022,KF,KD,2.7
kommun,0584,2022,KF,SD,7.98
kommun,0584,2022,KF,Konsensus - För Vadstenas Bästa,22.85
kommun,0584,2022,RD,M,21.18
kommun,0584,2022,RD,S,31.67
kommun,0584,2022,RD,L,3.88
kommun,0584,2022,RD,C,6.79
kommun,0584,2022,RD,V,4.55
kommun,0584,2022,RD,MP,5.13
kommun,0584,2022,RD,KD,6.29
kommun,0584,2022,RD,SD,19.87
kommun,0584,2022,RF,M,24.98
kommun,0584,2022,RF,S,32.14
kommun,0584,2022,RF,L,3.37
kommun,0584,2022,RF,C,6.06
kommun,0584,2022,RF,V,7.99
kommun,0584,2022,RF,MP,3.56
kommun,0584,2022,RF,KD,9.79
kommun,0584,2022,RF,SD,11.5
kommun,0586,2022,KF,M,20.03
kommun,0586,2022,KF,S,31.7
kommun,0586,2022,KF,L,8.24
kommun,0586,2022,KF,C,6.54
kommun,0586,2022,KF,V,5.86
kommun,0586,2022,KF,MP,2.07
kommun,0586,2022,KF,KD,5.87
kommun,0586,2022,KF,SD,19.39
kommun,0586,2022,RD,M,20.18
kommun,0586,2022,RD,S,31.78
kommun,0586,2022,RD,L,4.02
kommun,0586,2022,RD,C,5.75
kommun,0586,2022,RD,V,3.98
kommun,0586,2022,RD,MP,2.82
kommun,0586,2022,RD,KD,6.06
