kommunkod,valar,parti,andel
2482,2002,SD,0.0
2482,2006,SD,1.2
2482,2010,SD,1.8
2482,2014,SD,4.2
2482,2018,SD,8.0
2482,2022,SD,10.1
2482,1973,ÖVRIGA,0.5
2482,1976,ÖVRIGA,0.4
2482,1979,ÖVRIGA,0.6
2482,1982,ÖVRIGA,0.5
2482,1985,ÖVRIGA,0.8
2482,1988,ÖVRIGA,0.8
2482,1991,ÖVRIGA,0.6
2482,1994,ÖVRIGA,0.5
2482,1998,ÖVRIGA,0.6
2482,2002,ÖVRIGA,0.3
2482,2006,ÖVRIGA,0.1
2482,2010,ÖVRIGA,0.1
2482,2014,ÖVRIGA,0.3
2482,2018,ÖVRIGA,1.0
2482,2022,ÖVRIGA,0.5
2505,1973,M,4.6
2505,1976,M,3.4
2505,1979,M,3.4
2505,1982,M,6.4
2505,1985,M,7.3
2505,1988,M,6.1
2505,1991,M,11.2
2505,1994,M,8.2
2505,1998,M,10.0
2505,2002,M,8.3
2505,2006,M,10.5
2505,2010,M,7.4
2505,2014,M,3.7
2505,2018,M,4.1
2505,2022,M,5.4
2505,1973,C,18.5
2505,1976,C,20.4
2505,1979,C,16.7
2505,1982,C,14.2
2505,1985,C,11.5
2505,1988,C,10.6
2505,1991,C,12.0
2505,1994,C,8.9
2505,1998,C,9.8
2505,2002,C,11.8
2505,2006,C,10.8
2505,2010,C,24.6
2505,2014,C,30.0
2505,2018,C,34.3
2505,2022,C,19.7
2505,1973,L,6.5
2505,1976,L,8.0
2505,1979,L,7.1
2505,1982,L,4.4
2505,1985,L,8.2
2505,1988,L,8.1
2505,1991,L,7.2
2505,1994,L,3.9
2505,1998,L,4.5
2505,2002,L,5.8
2505,2006,L,3.6
2505,2010,L,3.3
2505,2014,L,4.8
2505,2018,L,8.7
2505,2022,L,4.5
2505,1973,KD,2.4
2505,1976,KD,2.9
2505,1979,KD,3.3
2505,1982,KD,3.4
2505,1985,KD,3.1
2505,1988,KD,3.4
2505,1991,KD,5.4
2505,1994,KD,4.6
2505,1998,KD,0.9
2505,2002,KD,0.5
2505,2006,KD,0.3
2505,2010,KD,0.2
2505,2014,KD,0.3
2505,2018,KD,0.3
2505,2022,KD,1.3
2505,1982,MP,0.2
2505,1985,MP,0.3
2505,1988,MP,1.5
2505,1991,MP,0.6
2505,1994,MP,2.3
2505,1998,MP,2.3
2505,2002,MP,2.4
2505,2006,MP,1.8
2505,2010,MP,1.7
2505,2014,MP,0.4
2505,2018,MP,0.2
2505,2022,MP,0.2
2505,1973,S,51.6
2505,1976,S,50.9
2505,1979,S,55.3
2505,1982,S,60.0
2505,1985,S,57.7
2505,1988,S,57.6
2505,1991,S,51.4
2505,1994,S,59.0
2505,1998,S,52.1
2505,2002,S,56.3
2505,2006,S,60.7
2505,2010,S,46.9
2505,2014,S,40.7
2505,2018,S,36.7
2505,2022,S,41.1
2505,1973,V,16.2
2505,1976,V,14.4
2505,1979,V,12.1
2505,1982,V,10.3
2505,1985,V,10.8
2505,1988,V,12.8
2505,1991,V,12.0
2505,1994,V,12.4
2505,1998,V,20.3
2505,2002,V,14.5
2505,2006,V,11.6
2505,2010,V,13.3
2505,2014,V,14.5
2505,2018,V,13.2
2505,2022,V,14.3
2505,2002,SD,0.0
2505,2006,SD,0.4
2505,2010,SD,2.4
2505,2014,SD,5.4
2505,2018,SD,2.4
2505,2022,SD,13.4
2505,1973,ÖVRIGA,0.1
2505,1976,ÖVRIGA,0.1
2505,1979,ÖVRIGA,2.0
2505,1982,ÖVRIGA,1.1
2505,1985,ÖVRIGA,1.0
2505,1988,ÖVRIGA,0.0
2505,1991,ÖVRIGA,0.2
2505,1994,ÖVRIGA,0.7
2505,1998,ÖVRIGA,0.2
2505,2002,ÖVRIGA,0.4
2505,2006,ÖVRIGA,0.3
2505,2010,ÖVRIGA,0.0
2505,2014,ÖVRIGA,0.2
2505,2018,ÖVRIGA,0.2
2505,2022,ÖVRIGA,0.1
2506,1973,M,2.7
2506,1976,M,2.5
2506,1979,M,2.5
2506,1982,M,3.2
2506,1985,M,3.2
2506,1988,M,2.5
2506,1991,M,3.7
2506,1994,M,1.7
2506,1998,M,0.9
2506,2002,M,0.5
2506,2006,M,0.5
2506,2010,M,0.9
2506,2014,M,0.7
2506,2018,M,0.6
2506,2022,M,1.0
2506,1973,C,19.8
2506,1976,C,14.9
2506,1979,C,13.3
2506,1982,C,15.3
2506,1985,C,18.7
2506,1988,C,17.5
2506,1991,C,28.4
2506,1994,C,33.9
2506,1998,C,12.4
2506,2002,C,26.1
2506,2006,C,11.8
2506,2010,C,16.8
2506,2014,C,21.8
2506,2018,C,18.8
2506,2022,C,8.0
2506,1973,L,7.8
2506,1976,L,5.7
2506,1979,L,5.5
2506,1982,L,2.9
2506,1985,L,4.3
2506,1988,L,5.3
2506,1991,L,4.4
2506,1994,L,1.9
2506,1998,L,5.4
2506,2002,L,8.0
2506,2006,L,11.4
2506,2010,L,10.7
2506,2014,L,9.3
2506,2018,L,9.9
2506,2022,L,11.4
2506,1973,KD,2.8
2506,1976,KD,2.1
2506,1979,KD,3.4
2506,1982,KD,3.7
2506,1985,KD,2.6
2506,1988,KD,2.5
2506,1991,KD,3.8
2506,1994,KD,2.3
2506,1998,KD,4.2
2506,2002,KD,0.2
2506,2006,KD,0.4
2506,2010,KD,0.7
2506,2014,KD,0.6
2506,2018,KD,0.8
2506,2022,KD,1.0
2506,1982,MP,0.2
2506,1985,MP,0.3
2506,1988,MP,0.9
2506,1991,MP,0.4
2506,1994,MP,0.5
2506,1998,MP,0.5
2506,2002,MP,0.2
2506,2006,MP,4.3
2506,2010,MP,4.5
2506,2014,MP,3.1
2506,2018,MP,0.5
2506,2022,MP,0.4
2506,1973,S,43.1
2506,1976,S,36.1
2506,1979,S,42.2
2506,1982,S,46.6
2506,1985,S,43.9
2506,1988,S,40.2
2506,1991,S,34.8
2506,1994,S,37.3
2506,1998,S,32.6
2506,2002,S,26.3
2506,2006,S,41.0
2506,2010,S,53.1
2506,2014,S,36.9
2506,2018,S,39.6
2506,2022,S,40.1
2506,1973,V,23.8
2506,1976,V,21.0
2506,1979,V,17.0
2506,1982,V,13.8
2506,1985,V,16.1
2506,1988,V,15.7
2506,1991,V,10.3
2506,1994,V,11.5
2506,1998,V,32.9
2506,2002,V,30.6
2506,2006,V,30.5
2506,2010,V,12.7
2506,2014,V,24.2
2506,2018,V,27.1
2506,2022,V,8.5
2506,2002,SD,0.0
2506,2006,SD,0.1
2506,2010,SD,0.6
2506,2014,SD,3.2
2506,2018,SD,2.6
2506,2022,SD,0.0
2506,1973,ÖVRIGA,0.0
2506,1976,ÖVRIGA,17.7
2506,1979,ÖVRIGA,16.1
2506,1982,ÖVRIGA,14.2
2506,1985,ÖVRIGA,10.8
2506,1988,ÖVRIGA,15.2
2506,1991,ÖVRIGA,14.2
2506,1994,ÖVRIGA,10.9
2506,1998,ÖVRIGA,11.1
2506,2002,ÖVRIGA,8.3
2506,2006,ÖVRIGA,0.1
2506,2010,ÖVRIGA,0.0
2506,2014,ÖVRIGA,0.2
2506,2018,ÖVRIGA,0.1
2506,2022,ÖVRIGA,29.7
2510,1973,M,4.7
2510,1976,M,5.9
2510,1979,M,6.7
2510,1982,M,10.3
2510,1985,M,10.6
2510,1988,M,8.0
2510,1991,M,12.6
2510,1994,M,4.1
2510,1998,M,3.8
2510,2002,M,2.4
2510,2006,M,3.6
2510,2010,M,4.1
2510,2014,M,3.2
2510,2018,M,5.0
2510,2022,M,11.6
2510,1973,C,8.3
2510,1976,C,8.8
2510,1979,C,7.8
2510,1982,C,6.6
2510,1985,C,4.5
2510,1988,C,4.5
2510,1991,C,4.9
2510,1994,C,2.4
2510,1998,C,1.0
2510,2002,C,3.4
2510,2006,C,3.6
2510,2010,C,3.4
2510,2014,C,1.0
2510,2018,C,0.5
2510,2022,C,0.4
2510,1973,L,4.6
2510,1976,L,5.3
2510,1979,L,5.1
2510,1982,L,3.3
2510,1985,L,7.9
2510,1988,L,9.5
2510,1991,L,11.4
2510,1994,L,4.0
2510,1998,L,2.9
2510,2002,L,4.3
2510,2006,L,9.3
2510,2010,L,7.4
2510,2014,L,7.2
2510,2018,L,1.8
2510,2022,L,1.2
2510,1973,KD,1.2
2510,1976,KD,1.0
2510,1979,KD,0.7
2510,1982,KD,1.2
2510,1985,KD,2.0
2510,1988,KD,1.1
2510,1991,KD,2.8
2510,1994,KD,1.1
2510,1998,KD,2.3
2510,2002,KD,3.6
2510,2006,KD,1.1
2510,2010,KD,0.3
2510,2014,KD,0.3
2510,2018,KD,0.2
2510,2022,KD,0.5
2510,1982,MP,4.2
2510,1985,MP,4.4
2510,1988,MP,6.3
2510,1991,MP,2.9
2510,1994,MP,4.2
2510,1998,MP,0.7
2510,2002,MP,7.6
2510,2006,MP,6.8
2510,2010,MP,8.3
2510,2014,MP,13.8
2510,2018,MP,13.6
2510,2022,MP,15.3
2510,1973,S,37.8
2510,1976,S,47.4
2510,1979,S,51.0
2510,1982,S,59.7
2510,1985,S,56.7
2510,1988,S,54.9
2510,1991,S,48.1
2510,1994,S,56.4
2510,1998,S,42.5
2510,2002,S,45.2
2510,2006,S,41.4
2510,2010,S,47.0
2510,2014,S,43.3
2510,2018,S,39.8
2510,2022,S,28.5
2510,1973,V,17.3
2510,1976,V,16.3
2510,1979,V,12.0
2510,1982,V,8.8
2510,1985,V,8.3
2510,1988,V,10.2
2510,1991,V,9.8
2510,1994,V,8.6
2510,1998,V,14.2
2510,2002,V,13.3
2510,2006,V,22.1
2510,2010,V,11.5
2510,2014,V,6.5
2510,2018,V,6.8
2510,2022,V,7.8
2510,2002,SD,0.0
2510,2006,SD,0.2
2510,2010,SD,0.9
2510,2014,SD,3.5
2510,2018,SD,6.8
2510,2022,SD,8.0
2510,1973,ÖVRIGA,26.2
2510,1976,ÖVRIGA,15.3
2510,1979,ÖVRIGA,16.6
2510,1982,ÖVRIGA,5.9
2510,1985,ÖVRIGA,5.5
2510,1988,ÖVRIGA,5.4
2510,1991,ÖVRIGA,7.4
2510,1994,ÖVRIGA,19.2
2510,1998,ÖVRIGA,32.6
2510,2002,ÖVRIGA,20.2
2510,2006,ÖVRIGA,11.9
2510,2010,ÖVRIGA,17.1
2510,2014,ÖVRIGA,21.2
2510,2018,ÖVRIGA,25.5
2510,2022,ÖVRIGA,26.7
2513,1973,M,4.2
2513,1976,M,4.0
2513,1979,M,4.6
2513,1982,M,4.2
2513,1985,M,7.0
2513,1988,M,6.6
2513,1991,M,6.8
2513,1994,M,3.1
2513,1998,M,4.3
2513,2002,M,3.3
2513,2006,M,4.1
2513,2010,M,4.5
2513,2014,M,4.9
2513,2018,M,9.0
2513,2022,M,7.0
2513,1973,C,20.1
2513,1976,C,20.8
2513,1979,C,20.2
2513,1982,C,20.1
2513,1985,C,15.3
2513,1988,C,17.2
2513,1991,C,17.7
2513,1994,C,20.1
2513,1998,C,17.1
2513,2002,C,18.7
2513,2006,C,17.5
2513,2010,C,16.6
2513,2014,C,22.7
2513,2018,C,16.5
2513,2022,C,19.4
2513,1973,L,3.6
2513,1976,L,2.9
2513,1979,L,3.5
2513,1982,L,2.8
2513,1985,L,4.2
2513,1988,L,2.9
2513,1991,L,3.6
2513,1994,L,2.0
2513,1998,L,3.6
2513,2002,L,3.2
2513,2006,L,3.6
2513,2010,L,2.6
2513,2014,L,2.2
2513,2018,L,1.3
2513,2022,L,0.7
2513,1973,KD,1.0
2513,1976,KD,0.6
2513,1979,KD,0.1
2513,1982,KD,0.1
2513,1985,KD,0.1
2513,1988,KD,0.1
2513,1991,KD,0.4
2513,1994,KD,0.0
2513,1998,KD,1.4
2513,2002,KD,2.2
2513,2006,KD,0.2
2513,2010,KD,0.0
2513,2014,KD,0.2
2513,2018,KD,0.2
2513,2022,KD,0.8
2513,1982,MP,0.1
2513,1985,MP,0.6
2513,1988,MP,1.6
2513,1991,MP,0.7
2513,1994,MP,0.5
2513,1998,MP,0.4
2513,2002,MP,0.5
2513,2006,MP,2.3
2513,2010,MP,2.9
2513,2014,MP,2.2
2513,2018,MP,1.0
2513,2022,MP,0.2
2513,1973,S,55.1
2513,1976,S,56.7
2513,1979,S,57.4
2513,1982,S,61.7
2513,1985,S,61.8
2513,1988,S,60.8
2513,1991,S,59.6
2513,1994,S,58.5
2513,1998,S,53.7
2513,2002,S,56.4
2513,2006,S,57.3
2513,2010,S,56.1
2513,2014,S,42.3
2513,2018,S,53.2
2513,2022,S,51.3
2513,1973,V,16.0
2513,1976,V,14.9
2513,1979,V,10.5
2513,1982,V,8.9
2513,1985,V,9.0
2513,1988,V,9.2
2513,1991,V,10.9
2513,1994,V,15.6
2513,1998,V,19.1
2513,2002,V,15.4
2513,2006,V,14.5
2513,2010,V,16.1
2513,2014,V,23.4
2513,2018,V,12.2
2513,2022,V,9.4
2513,2002,SD,0.0
2513,2006,SD,0.3
2513,2010,SD,0.9
2513,2014,SD,2.2
2513,2018,SD,6.5
2513,2022,SD,10.9
2513,1973,ÖVRIGA,0.0
2513,1979,ÖVRIGA,3.8
2513,1982,ÖVRIGA,2.0
2513,1985,ÖVRIGA,2.0
2513,1988,ÖVRIGA,1.6
2513,1991,ÖVRIGA,0.3
2513,1994,ÖVRIGA,0.2
2513,1998,ÖVRIGA,0.3
2513,2002,ÖVRIGA,0.2
2513,2006,ÖVRIGA,0.2
2513,2010,ÖVRIGA,0.1
2513,2014,ÖVRIGA,0.0
2513,2018,ÖVRIGA,0.1
2513,2022,ÖVRIGA,0.3
2514,1973,M,7.4
2514,1976,M,7.1
2514,1979,M,7.8
2514,1982,M,8.9
2514,1985,M,8.6
2514,1988,M,6.4
2514,1991,M,8.7
2514,1994,M,7.8
2514,1998,M,8.2
2514,2002,M,4.1
2514,2006,M,6.9
2514,2010,M,14.2
2514,2014,M,16.2
2514,2018,M,20.7
2514,2022,M,22.0
2514,1973,C,18.1
2514,1976,C,17.3
2514,1979,C,15.2
2514,1982,C,12.8
2514,1985,C,10.6
2514,1988,C,10.3
2514,1991,C,10.9
2514,1994,C,9.0
2514,1998,C,8.4
2514,2002,C,6.3
2514,2006,C,10.0
2514,2010,C,7.1
2514,2014,C,7.6
2514,2018,C,7.4
2514,2022,C,5.1
2514,1973,L,3.8
2514,1976,L,4.6
2514,1979,L,4.8
2514,1982,L,2.9
2514,1985,L,7.0
2514,1988,L,7.0
2514,1991,L,7.1
2514,1994,L,5.6
2514,1998,L,4.2
2514,2002,L,2.2
2514,2006,L,3.9
2514,2010,L,3.3
2514,2014,L,4.6
2514,2018,L,5.2
2514,2022,L,4.7
2514,1973,KD,1.0
2514,1976,KD,1.4
2514,1979,KD,1.7
2514,1982,KD,1.7
2514,1985,KD,1.5
2514,1988,KD,1.5
2514,1991,KD,3.0
2514,1994,KD,1.5
2514,1998,KD,3.5
2514,2002,KD,1.8
2514,2006,KD,2.9
2514,2010,KD,1.1
2514,2014,KD,1.1
2514,2018,KD,0.6
2514,2022,KD,0.9
2514,1982,MP,1.4
2514,1985,MP,2.8
2514,1988,MP,5.8
2514,1991,MP,2.9
2514,1994,MP,5.5
2514,1998,MP,12.0
2514,2002,MP,43.7
2514,2006,MP,10.6
2514,2010,MP,16.6
2514,2014,MP,10.1
2514,2018,MP,4.2
2514,2022,MP,3.6
2514,1973,S,60.0
2514,1976,S,61.3
2514,1979,S,61.8
2514,1982,S,65.1
2514,1985,S,62.6
2514,1988,S,61.8
2514,1991,S,60.3
2514,1994,S,62.0
2514,1998,S,43.7
2514,2002,S,34.7
2514,2006,S,57.9
2514,2010,S,46.0
2514,2014,S,45.7
2514,2018,S,40.8
2514,2022,S,42.6
2514,1973,V,8.8
2514,1976,V,7.5
2514,1979,V,5.4
2514,1982,V,5.0
2514,1985,V,5.1
2514,1988,V,5.5
2514,1991,V,6.1
2514,1994,V,8.4
2514,1998,V,13.3
2514,2002,V,5.1
2514,2006,V,4.4
2514,2010,V,5.5
2514,2014,V,5.7
2514,2018,V,6.9
2514,2022,V,4.6
2514,2002,SD,0.0
2514,2006,SD,1.0
2514,2010,SD,1.5
2514,2014,SD,4.4
2514,2018,SD,8.2
2514,2022,SD,10.7
2514,1973,ÖVRIGA,0.9
2514,1976,ÖVRIGA,0.9
2514,1979,ÖVRIGA,3.2
2514,1982,ÖVRIGA,2.3
2514,1985,ÖVRIGA,1.8
2514,1988,ÖVRIGA,1.6
2514,1991,ÖVRIGA,1.0
2514,1994,ÖVRIGA,0.2
2514,1998,ÖVRIGA,6.6
2514,2002,ÖVRIGA,2.2
2514,2006,ÖVRIGA,2.5
2514,2010,ÖVRIGA,4.7
2514,2014,ÖVRIGA,4.7
2514,2018,ÖVRIGA,6.0
2514,2022,ÖVRIGA,5.8
2518,1973,M,9.1
2518,1976,M,7.1
2518,1979,M,7.7
2518,1982,M,7.8
2518,1985,M,8.8
2518,1988,M,7.7
2518,1991,M,10.9
2518,1994,M,5.6
2518,1998,M,6.1
2518,2002,M,6.7
2518,2006,M,6.4
2518,2010,M,4.5
2518,2014,M,2.3
2518,2018,M,0.6
2518,2022,M,1.3
2518,1973,C,31.4
2518,1976,C,31.5
2518,1979,C,28.1
2518,1982,C,26.4
2518,1985,C,27.5
2518,1988,C,27.3
2518,1991,C,21.0
2518,1994,C,24.6
2518,1998,C,14.6
2518,2002,C,16.4
2518,2006,C,20.6
2518,2010,C,19.0
2518,2014,C,21.9
2518,2018,C,24.0
2518,2022,C,27.7
2518,1973,L,2.4
2518,1976,L,2.5
2518,1979,L,2.8
2518,1982,L,2.1
2518,1985,L,2.8
2518,1988,L,3.1
2518,1991,L,2.3
2518,1994,L,0.9
2518,1998,L,1.0
2518,2002,L,0.9
2518,2006,L,1.5
2518,2010,L,1.3
2518,2014,L,0.2
2518,2018,L,0.1
2518,2022,L,0.2
2518,1973,KD,0.0
2518,1976,KD,1.5
2518,1979,KD,2.7
2518,1982,KD,2.4
2518,1985,KD,2.4
2518,1988,KD,2.5
2518,1991,KD,3.1
2518,1994,KD,1.7
2518,1998,KD,5.2
2518,2002,KD,5.0
2518,2006,KD,3.4
2518,2010,KD,2.7
2518,2014,KD,3.7
2518,2018,KD,7.9
2518,2022,KD,10.4
2518,1982,MP,0.2
2518,1985,MP,0.1
2518,1988,MP,1.1
2518,1991,MP,0.2
2518,1994,MP,0.2
2518,1998,MP,0.3
2518,2002,MP,0.4
2518,2006,MP,1.2
2518,2010,MP,0.4
2518,2014,MP,0.4
2518,2018,MP,0.1
2518,2022,MP,0.1
2518,1973,S,41.6
2518,1976,S,42.6
2518,1979,S,43.5
2518,1982,S,47.5
2518,1985,S,44.4
2518,1988,S,46.6
2518,1991,S,38.9
2518,1994,S,48.9
2518,1998,S,35.0
2518,2002,S,36.0
2518,2006,S,36.3
2518,2010,S,47.8
2518,2014,S,32.7
2518,2018,S,36.8
2518,2022,S,20.0
2518,1973,V,15.3
2518,1976,V,14.8
2518,1979,V,11.9
2518,1982,V,11.6
2518,1985,V,12.0
2518,1988,V,10.1
2518,1991,V,8.3
2518,1994,V,8.5
2518,1998,V,11.7
2518,2002,V,11.2
2518,2006,V,8.8
2518,2010,V,12.9
2518,2014,V,7.7
2518,2018,V,5.8
2518,2022,V,5.6
2518,2002,SD,0.0
2518,2006,SD,0.0
2518,2010,SD,0.6
2518,2014,SD,3.3
2518,2018,SD,7.1
2518,2022,SD,0.0
2518,1973,ÖVRIGA,0.1
2518,1976,ÖVRIGA,0.0
2518,1979,ÖVRIGA,3.3
2518,1982,ÖVRIGA,2.1
2518,1985,ÖVRIGA,1.9
2518,1988,ÖVRIGA,1.7
2518,1991,ÖVRIGA,15.2
2518,1994,ÖVRIGA,9.5
2518,1998,ÖVRIGA,26.1
2518,2002,ÖVRIGA,23.3
2518,2006,ÖVRIGA,21.7
2518,2010,ÖVRIGA,10.8
2518,2014,ÖVRIGA,27.8
2518,2018,ÖVRIGA,17.5
2518,2022,ÖVRIGA,34.7
2521,1973,M,7.0
2521,1976,M,7.9
2521,1979,M,9.3
2521,1982,M,10.2
2521,1985,M,9.7
2521,1988,M,7.3
2521,1991,M,7.3
2521,1994,M,6.3
2521,1998,M,6.6
2521,2002,M,5.9
2521,2006,M,6.4
2521,2010,M,6.8
2521,2014,M,8.9
2521,2018,M,7.3
2521,2022,M,6.8
2521,1973,C,17.5
2521,1976,C,15.5
2521,1979,C,12.9
2521,1982,C,11.1
2521,1985,C,10.0
2521,1988,C,11.9
2521,1991,C,11.0
2521,1994,C,8.2
2521,1998,C,6.0
2521,2002,C,7.1
2521,2006,C,4.1
2521,2010,C,3.7
2521,2014,C,3.0
2521,2018,C,2.3
2521,2022,C,5.0
2521,1973,L,4.7
2521,1976,L,4.2
2521,1979,L,3.7
2521,1982,L,4.0
2521,1985,L,7.2
2521,1988,L,7.4
2521,1991,L,6.8
2521,1994,L,3.2
2521,1998,L,2.1
2521,2002,L,1.7
2521,2006,L,3.0
2521,2010,L,1.8
2521,2014,L,2.9
2521,2018,L,1.4
2521,2022,L,0.3
2521,1973,KD,2.1
2521,1976,KD,2.4
2521,1979,KD,3.0
2521,1982,KD,3.0
2521,1985,KD,3.9
2521,1988,KD,4.8
2521,1991,KD,6.5
2521,1994,KD,6.4
2521,1998,KD,8.9
2521,2002,KD,12.1
2521,2006,KD,7.3
2521,2010,KD,7.6
2521,2014,KD,10.0
2521,2018,KD,14.2
2521,2022,KD,13.8
2521,1985,MP,0.2
2521,1988,MP,1.1
2521,1991,MP,0.5
2521,1994,MP,0.6
2521,1998,MP,0.2
2521,2002,MP,2.7
2521,2006,MP,1.4
2521,2010,MP,1.0
2521,2014,MP,0.5
2521,2018,MP,0.3
2521,2022,MP,0.4
2521,1973,S,43.3
2521,1976,S,42.1
2521,1979,S,42.9
2521,1982,S,47.2
2521,1985,S,45.5
2521,1988,S,45.0
2521,1991,S,42.9
2521,1994,S,52.1
2521,1998,S,39.7
2521,2002,S,35.7
2521,2006,S,40.1
2521,2010,S,50.8
2521,2014,S,46.0
2521,2018,S,29.2
2521,2022,S,28.0
2521,1973,V,22.5
2521,1976,V,23.4
2521,1979,V,19.1
2521,1982,V,19.6
2521,1985,V,19.9
2521,1988,V,19.3
2521,1991,V,22.8
2521,1994,V,20.6
2521,1998,V,22.6
2521,2002,V,25.8
2521,2006,V,24.6
2521,2010,V,19.6
2521,2014,V,19.4
2521,2018,V,18.1
2521,2022,V,17.0
2521,2002,SD,0.0
2521,2006,SD,0.2
2521,2010,SD,0.8
2521,2014,SD,2.7
2521,2018,SD,2.0
2521,2022,SD,6.6
2521,1973,ÖVRIGA,2.9
2521,1976,ÖVRIGA,4.5
2521,1979,ÖVRIGA,9.1
2521,1982,ÖVRIGA,4.9
2521,1985,ÖVRIGA,3.6
2521,1988,ÖVRIGA,3.0
2521,1991,ÖVRIGA,2.2
2521,1994,ÖVRIGA,2.7
2521,1998,ÖVRIGA,14.0
2521,2002,ÖVRIGA,9.1
2521,2006,ÖVRIGA,13.0
2521,2010,ÖVRIGA,7.8
2521,2014,ÖVRIGA,6.4
2521,2018,ÖVRIGA,25.1
2521,2022,ÖVRIGA,22.0
2523,1973,M,10.8
2523,1976,M,8.3
2523,1979,M,9.9
2523,1982,M,12.0
2523,1985,M,11.9
2523,1988,M,9.1
2523,1991,M,12.5
2523,1994,M,10.4
2523,1998,M,8.9
2523,2002,M,15.6
2523,2006,M,15.2
2523,2010,M,17.1
2523,2014,M,16.8
2523,2018,M,17.5
2523,2022,M,30.2
2523,1973,C,12.9
2523,1976,C,12.5
2523,1979,C,8.7
2523,1982,C,7.9
2523,1985,C,5.1
2523,1988,C,5.5
2523,1991,C,5.2
2523,1994,C,3.1
2523,1998,C,1.8
2523,2002,C,2.2
2523,2006,C,1.5
2523,2010,C,1.1
2523,2014,C,0.5
2523,2018,C,0.8
2523,2022,C,0.5
2523,1973,L,3.7
2523,1976,L,4.4
2523,1979,L,3.7
2523,1982,L,2.1
2523,1985,L,4.2
2523,1988,L,4.6
2523,1991,L,5.1
2523,1994,L,3.1
2523,1998,L,2.3
2523,2002,L,4.7
2523,2006,L,2.3
2523,2010,L,1.3
2523,2014,L,1.1
2523,2018,L,0.6
2523,2022,L,0.7
2523,1973,KD,0.7
2523,1976,KD,0.9
2523,1979,KD,1.2
2523,1982,KD,1.9
2523,1985,KD,1.6
2523,1988,KD,1.3
2523,1991,KD,2.9
2523,1994,KD,1.4
2523,1998,KD,2.5
2523,2002,KD,2.2
2523,2006,KD,1.5
2523,2010,KD,0.9
2523,2014,KD,0.4
2523,2018,KD,0.4
2523,2022,KD,0.4
2523,1982,MP,0.9
2523,1985,MP,0.8
2523,1988,MP,3.5
2523,1991,MP,2.3
2523,1994,MP,4.1
2523,1998,MP,3.5
2523,2002,MP,3.8
2523,2006,MP,1.5
2523,2010,MP,1.7
2523,2014,MP,9.5
2523,2018,MP,11.9
2523,2022,MP,13.3
2523,1973,S,47.8
2523,1976,S,48.5
2523,1979,S,50.6
2523,1982,S,48.0
2523,1985,S,40.8
2523,1988,S,45.8
2523,1991,S,46.8
2523,1994,S,51.2
2523,1998,S,32.2
2523,2002,S,31.3
2523,2006,S,44.8
2523,2010,S,50.3
2523,2014,S,41.0
2523,2018,S,34.3
2523,2022,S,26.9
2523,1973,V,21.4
2523,1976,V,18.3
2523,1979,V,14.9
2523,1982,V,17.2
2523,1985,V,16.7
2523,1988,V,17.3
2523,1991,V,19.3
2523,1994,V,20.0
2523,1998,V,32.0
2523,2002,V,21.5
2523,2006,V,20.2
2523,2010,V,16.9
2523,2014,V,17.0
2523,2018,V,12.8
2523,2022,V,10.3
2523,2002,SD,1.0
2523,2006,SD,2.4
2523,2010,SD,1.9
2523,2014,SD,4.9
2523,2018,SD,12.3
2523,2022,SD,15.4
2523,1973,ÖVRIGA,2.7
2523,1976,ÖVRIGA,7.3
2523,1979,ÖVRIGA,11.1
2523,1982,ÖVRIGA,9.8
2523,1985,ÖVRIGA,18.9
2523,1988,ÖVRIGA,12.9
2523,1991,ÖVRIGA,6.0
2523,1994,ÖVRIGA,6.7
2523,1998,ÖVRIGA,16.7
2523,2002,ÖVRIGA,17.8
2523,2006,ÖVRIGA,10.5
2523,2010,ÖVRIGA,8.8
2523,2014,ÖVRIGA,8.7
2523,2018,ÖVRIGA,9.4
2523,2022,ÖVRIGA,2.3
2560,1973,M,3.0
2560,1976,M,3.3
2560,1979,M,4.6
2560,1982,M,5.9
2560,1985,M,5.2
2560,1988,M,3.9
2560,1991,M,5.6
2560,1994,M,4.5
2560,1998,M,4.6
2560,2002,M,3.7
2560,2006,M,1.8
2560,2010,M,1.7
2560,2014,M,1.1
2560,2018,M,1.5
2560,2022,M,19.6
2560,1973,C,19.0
2560,1976,C,18.8
2560,1979,C,16.2
2560,1982,C,13.3
2560,1985,C,11.4
2560,1988,C,13.7
2560,1991,C,13.5
2560,1994,C,10.0
2560,1998,C,9.4
2560,2002,C,11.5
2560,2006,C,15.4
2560,2010,C,19.4
2560,2014,C,14.6
2560,2018,C,18.7
2560,2022,C,14.3
2560,1973,L,5.6
2560,1976,L,5.8
2560,1979,L,5.2
2560,1982,L,4.2
2560,1985,L,7.2
2560,1988,L,5.5
2560,1991,L,6.6
2560,1994,L,5.6
2560,1998,L,5.0
2560,2002,L,4.1
2560,2006,L,4.5
2560,2010,L,9.7
2560,2014,L,6.9
2560,2018,L,10.3
2560,2022,L,4.7
2560,1973,KD,5.4
2560,1976,KD,6.3
2560,1979,KD,6.7
2560,1982,KD,5.5
2560,1985,KD,5.0
2560,1988,KD,5.2
2560,1991,KD,6.5
2560,1994,KD,3.9
2560,1998,KD,6.6
2560,2002,KD,6.3
2560,2006,KD,4.8
2560,2010,KD,3.5
2560,2014,KD,2.4
2560,2018,KD,5.3
2560,2022,KD,5.0
