niva,kod,year,val,party,share,roster
kommun,0584,2014,KF,S,26.68,5217
kommun,0584,2014,KF,MP,6.33,5217
kommun,0584,2014,KF,C,6.33,5217
kommun,0584,2014,KF,L,3.11,5217
kommun,0584,2014,KF,KD,4.37,5217
kommun,0584,2014,KF,M,19.95,5217
kommun,0584,2014,KF,SD,3.51,5217
kommun,0584,2014,RD,V,3.75,5277
kommun,0584,2014,RD,S,33.2,5277
kommun,0584,2014,RD,MP,6.18,5277
kommun,0584,2014,RD,C,6.77,5277
kommun,0584,2014,RD,L,3.75,5277
kommun,0584,2014,RD,KD,5.78,5277
kommun,0584,2014,RD,M,25.24,5277
kommun,0584,2014,RD,SD,12.45,5277
kommun,0584,2014,RF,V,4.95,5130
kommun,0584,2014,RF,S,36.35,5130
kommun,0584,2014,RF,MP,7.0,5130
kommun,0584,2014,RF,C,7.04,5130
kommun,0584,2014,RF,L,3.74,5130
kommun,0584,2014,RF,KD,7.08,5130
kommun,0584,2014,RF,M,25.5,5130
kommun,0584,2014,RF,SD,7.33,5130
kommun,0584,2018,KF,V,6.0,5297
kommun,0584,2018,KF,S,22.82,5297
kommun,0584,2018,KF,MP,4.19,5297
kommun,0584,2018,KF,C,8.06,5297
kommun,0584,2018,KF,L,1.81,5297
kommun,0584,2018,KF,KD,3.98,5297
kommun,0584,2018,KF,M,23.73,5297
kommun,0584,2018,KF,SD,7.14,5297
kommun,0584,2018,RD,V,5.91,5327
kommun,0584,2018,RD,S,29.08,5327
kommun,0584,2018,RD,MP,3.92,5327
kommun,0584,2018,RD,C,9.25,5327
kommun,0584,2018,RD,L,3.74,5327
kommun,0584,2018,RD,KD,7.34,5327
kommun,0584,2018,RD,M,22.53,5327
kommun,0584,2018,RD,SD,16.86,5327
kommun,0584,2018,RF,V,8.03,5178
kommun,0584,2018,RF,S,28.81,5178
kommun,0584,2018,RF,MP,4.11,5178
kommun,0584,2018,RF,C,9.21,5178
kommun,0584,2018,RF,L,4.5,5178
kommun,0584,2018,RF,KD,8.63,5178
kommun,0584,2018,RF,M,25.2,5178
kommun,0584,2018,RF,SD,10.7,5178
kommun,0584,2022,KF,V,5.37,5404
kommun,0584,2022,KF,S,22.06,5404
kommun,0584,2022,KF,MP,3.76,5404
kommun,0584,2022,KF,C,4.11,5404
kommun,0584,2022,KF,L,0.81,5404
kommun,0584,2022,KF,KD,2.7,5404
kommun,0584,2022,KF,M,30.27,5404
kommun,0584,2022,KF,SD,7.98,5404
kommun,0584,2022,RD,V,4.55,5434
kommun,0584,2022,RD,S,31.67,5434
kommun,0584,2022,RD,MP,5.13,5434
kommun,0584,2022,RD,C,6.79,5434
kommun,0584,2022,RD,L,3.88,5434
kommun,0584,2022,RD,KD,6.29,5434
kommun,0584,2022,RD,M,21.18,5434
kommun,0584,2022,RD,SD,19.87,5434
kommun,0584,2022,RF,V,7.99,5280
kommun,0584,2022,RF,S,32.14,5280
kommun,0584,2022,RF,MP,3.56,5280
kommun,0584,2022,RF,C,6.06,5280
kommun,0584,2022,RF,L,3.37,5280
kommun,0584,2022,RF,KD,9.79,5280
kommun,0584,2022,RF,M,24.98,5280
kommun,0584,2022,RF,SD,11.5,5280
kommun,0586,2014,KF,V,7.19,17311
kommun,0586,2014,KF,S,37.17,17311
kommun,0586,2014,KF,MP,5.14,17311
kommun,0586,2014,KF,C,7.5,17311
kommun,0586,2014,KF,L,7.51,17311
kommun,0586,2014,KF,KD,4.31,17311
kommun,0586,2014,KF,M,20.51,17311
kommun,0586,2014,KF,SD,9.67,17311
kommun,0586,2014,RD,V,4.35,17732
kommun,0586,2014,RD,S,37.7,17732
kommun,0586,2014,RD,MP,4.34,17732
kommun,0586,2014,RD,C,6.4,17732
kommun,0586,2014,RD,L,4.26,17732
kommun,0586,2014,RD,KD,4.77,17732
kommun,0586,2014,RD,M,21.01,17732
kommun,0586,2014,RD,SD,14.91,17732
kommun,0586,2014,RF,V,5.86,17093
kommun,0586,2014,RF,S,40.37,17093
kommun,0586,2014,RF,MP,4.47,17093
kommun,0586,2014,RF,C,6.79,17093
kommun,0586,2014,RF,L,5.46,17093
kommun,0586,2014,RF,KD,5.59,17093
kommun,0586,2014,RF,M,20.35,17093
kommun,0586,2014,RF,SD,9.83,17093
kommun,0586,2018,KF,V,6.79,17945
kommun,0586,2018,KF,S,30.62,17945
kommun,0586,2018,KF,MP,2.91,17945
kommun,0586,2018,KF,C,8.83,17945
kommun,0586,2018,KF,L,9.43,17945
kommun,0586,2018,KF,KD,5.08,17945
kommun,0586,2018,KF,M,19.8,17945
kommun,0586,2018,KF,SD,16.23,17945
kommun,0586,2018,RD,V,5.68,18119
kommun,0586,2018,RD,S,31.7,18119
kommun,0586,2018,RD,MP,2.83,18119
kommun,0586,2018,RD,C,8.17,18119
kommun,0586,2018,RD,L,4.43,18119
kommun,0586,2018,RD,KD,6.41,18119
kommun,0586,2018,RD,M,20.28,18119
kommun,0586,2018,RD,SD,19.41,18119
kommun,0586,2018,RF,V,6.93,17782
kommun,0586,2018,RF,S,32.06,17782
kommun,0586,2018,RF,MP,2.71,17782
kommun,0586,2018,RF,C,8.24,17782
kommun,0586,2018,RF,L,6.6,17782
kommun,0586,2018,RF,KD,6.92,17782
kommun,0586,2018,RF,M,20.37,17782
kommun,0586,2018,RF,SD,15.5,17782
kommun,0586,2022,KF,V,5.86,18127
kommun,0586,2022,KF,S,31.7,18127
kommun,0586,2022,KF,MP,2.07,18127
kommun,0586,2022,KF,C,6.54,18127
kommun,0586,2022,KF,L,8.24,18127
kommun,0586,2022,KF,KD,5.87,18127
kommun,0586,2022,KF,M,20.03,18127
kommun,0586,2022,KF,SD,19.39,18127
kommun,0586,2022,RD,V,3.98,18378
kommun,0586,2022,RD,S,31.78,18378
kommun,0586,2022,RD,MP,2.82,18378
kommun,0586,2022,RD,C,5.75,18378
kommun,0586,2022,RD,L,4.02,18378
kommun,0586,2022,RD,KD,6.06,18378
kommun,0586,2022,RD,M,20.18,18378
kommun,0586,2022,RD,SD,24.46,18378
kommun,0586,2022,RF,V,6.01,18007
kommun,0586,2022,RF,S,32.5,18007
kommun,0586,2022,RF,MP,1.94,18007
kommun,0586,2022,RF,C,6.05,18007
kommun,0586,2022,RF,L,5.18,18007
kommun,0586,2022,RF,KD,8.32,18007
kommun,0586,2022,RF,M,20.15,18007
kommun,0586,2022,RF,SD,19.18,18007
kommun,0604,2014,KF,V,2.19,4380
kommun,0604,2014,KF,S,31.3,4380
kommun,0604,2014,KF,MP,5.75,4380
kommun,0604,2014,KF,C,20.46,4380
kommun,0604,2014,KF,L,4.06,4380
kommun,0604,2014,KF,KD,14.82,4380
kommun,0604,2014,KF,M,11.19,4380
kommun,0604,2014,KF,SD,9.38,4380
kommun,0604,2014,RD,V,2.58,4425
kommun,0604,2014,RD,S,29.11,4425
kommun,0604,2014,RD,MP,4.81,4425
kommun,0604,2014,RD,C,12.27,4425
kommun,0604,2014,RD,L,2.92,4425
kommun,0604,2014,RD,KD,13.54,4425
kommun,0604,2014,RD,M,16.81,4425
kommun,0604,2014,RD,SD,16.52,4425
kommun,0604,2014,RF,V,2.73,4324
kommun,0604,2014,RF,S,30.78,4324
kommun,0604,2014,RF,MP,5.74,4324
kommun,0604,2014,RF,C,13.51,4324
kommun,0604,2014,RF,L,5.85,4324
kommun,0604,2014,RF,KD,15.91,4324
kommun,0604,2014,RF,M,13.04,4324
kommun,0604,2014,RF,SD,11.7,4324
kommun,0604,2018,KF,V,3.03,4526
kommun,0604,2018,KF,S,23.95,4526
kommun,0604,2018,KF,MP,2.7,4526
kommun,0604,2018,KF,C,18.49,4526
kommun,0604,2018,KF,L,5.99,4526
kommun,0604,2018,KF,KD,14.76,4526
kommun,0604,2018,KF,M,16.95,4526
kommun,0604,2018,KF,SD,12.55,4526
kommun,0604,2018,RD,V,4.01,4485
kommun,0604,2018,RD,S,23.92,4485
kommun,0604,2018,RD,MP,2.34,4485
kommun,0604,2018,RD,C,12.78,4485
kommun,0604,2018,RD,L,3.39,4485
kommun,0604,2018,RD,KD,14.54,4485
kommun,0604,2018,RD,M,16.19,4485
kommun,0604,2018,RD,SD,21.11,4485
kommun,0604,2018,RF,V,3.2,4501
kommun,0604,2018,RF,S,22.13,4501
kommun,0604,2018,RF,MP,3.11,4501
kommun,0604,2018,RF,C,13.66,4501
kommun,0604,2018,RF,L,6.15,4501
kommun,0604,2018,RF,KD,12.82,4501
kommun,0604,2018,RF,M,13.73,4501
kommun,0604,2018,RF,SD,13.8,4501
kommun,0604,2022,KF,V,4.24,4457
kommun,0604,2022,KF,S,22.01,4457
kommun,0604,2022,KF,MP,0.0,4457
kommun,0604,2022,KF,C,19.45,4457
kommun,0604,2022,KF,L,4.44,4457
kommun,0604,2022,KF,KD,11.64,4457
kommun,0604,2022,KF,M,18.73,4457
kommun,0604,2022,KF,SD,17.48,4457
kommun,0604,2022,RD,V,2.67,4465
kommun,0604,2022,RD,S,24.97,4465
kommun,0604,2022,RD,MP,2.73,4465
kommun,0604,2022,RD,C,9.27,4465
kommun,0604,2022,RD,L,3.45,4465
kommun,0604,2022,RD,KD,11.44,4465
kommun,0604,2022,RD,M,16.77,4465
kommun,0604,2022,RD,SD,26.94,4465
kommun,0604,2022,RF,V,4.05,4419
kommun,0604,2022,RF,S,21.25,4419
kommun,0604,2022,RF,MP,2.13,4419
kommun,0604,2022,RF,C,9.91,4419
kommun,0604,2022,RF,L,5.41,4419
kommun,0604,2022,RF,KD,11.95,4419
kommun,0604,2022,RF,M,14.21,4419
kommun,0604,2022,RF,SD,18.71,4419
kommun,0617,2014,KF,V,1.4,5796
kommun,0617,2014,KF,S,33.63,5796
kommun,0617,2014,KF,MP,3.09,5796
kommun,0617,2014,KF,C,7.63,5796
kommun,0617,2014,KF,L,3.14,5796
kommun,0617,2014,KF,KD,15.68,5796
kommun,0617,2014,KF,M,21.27,5796
kommun,0617,2014,KF,SD,14.01,5796
kommun,0617,2014,RD,V,2.6,5770
kommun,0617,2014,RD,S,30.45,5770
kommun,0617,2014,RD,MP,3.41,5770
kommun,0617,2014,RD,C,8.51,5770
kommun,0617,2014,RD,L,2.93,5770
kommun,0617,2014,RD,KD,14.25,5770
kommun,0617,2014,RD,M,20.73,5770
kommun,0617,2014,RD,SD,15.88,5770
kommun,0617,2014,RF,V,2.88,5739
kommun,0617,2014,RF,S,32.57,5739
kommun,0617,2014,RF,MP,3.28,5739
kommun,0617,2014,RF,C,7.34,5739
kommun,0617,2014,RF,L,3.8,5739
kommun,0617,2014,RF,KD,16.52,5739
kommun,0617,2014,RF,M,20.61,5739
kommun,0617,2014,RF,SD,12.86,5739
kommun,0617,2018,KF,V,2.25,5960
kommun,0617,2018,KF,S,30.03,5960
kommun,0617,2018,KF,MP,0.52,5960
kommun,0617,2018,KF,C,10.76,5960
kommun,0617,2018,KF,L,0.42,5960
kommun,0617,2018,KF,KD,15.23,5960
kommun,0617,2018,KF,M,23.15,5960
kommun,0617,2018,KF,SD,17.55,5960
kommun,0617,2018,RD,V,2.84,5855
kommun,0617,2018,RD,S,26.32,5855
kommun,0617,2018,RD,MP,1.84,5855
kommun,0617,2018,RD,C,9.77,5855
kommun,0617,2018,RD,L,3.19,5855
kommun,0617,2018,RD,KD,14.96,5855
kommun,0617,2018,RD,M,18.46,5855
kommun,0617,2018,RD,SD,21.78,5855
kommun,0617,2018,RF,V,2.24,5949
kommun,0617,2018,RF,S,25.45,5949
kommun,0617,2018,RF,MP,1.41,5949
kommun,0617,2018,RF,C,8.2,5949
kommun,0617,2018,RF,L,2.64,5949
kommun,0617,2018,RF,KD,13.11,5949
kommun,0617,2018,RF,M,16.27,5949
kommun,0617,2018,RF,SD,15.73,5949
kommun,0617,2022,KF,V,3.77,5523
kommun,0617,2022,KF,S,24.5,5523
kommun,0617,2022,KF,MP,0.63,5523
kommun,0617,2022,KF,C,14.01,5523
kommun,0617,2022,KF,L,0.89,5523
kommun,0617,2022,KF,KD,16.35,5523
kommun,0617,2022,KF,M,22.78,5523
kommun,0617,2022,KF,SD,16.98,5523
kommun,0617,2022,RD,V,2.59,5518
kommun,0617,2022,RD,S,24.61,5518
kommun,0617,2022,RD,MP,1.67,5518
kommun,0617,2022,RD,C,7.23,5518
kommun,0617,2022,RD,L,3.01,5518
kommun,0617,2022,RD,KD,12.98,5518
kommun,0617,2022,RD,M,20.64,5518
kommun,0617,2022,RD,SD,26.53,5518
kommun,0617,2022,RF,V,2.77,5496
kommun,0617,2022,RF,S,23.02,5496
kommun,0617,2022,RF,MP,1.53,5496
kommun,0617,2022,RF,C,6.5,5496
kommun,0617,2022,RF,L,2.73,5496
kommun,0617,2022,RF,KD,14.65,5496
kommun,0617,2022,RF,M,19.09,5496
kommun,0617,2022,RF,SD,18.05,5496
kommun,0642,2014,KF,V,5.02,4758
kommun,0642,2014,KF,S,24.95,4758
kommun,0642,2014,KF,MP,11.45,4758
kommun,0642,2014,KF,C,2.5,4758
kommun,0642,2014,KF,L,3.83,4758
kommun,0642,2014,KF,KD,15.64,4758
kommun,0642,2014,KF,M,16.2,4758
kommun,0642,2014,KF,SD,6.87,4758
kommun,0642,2014,RD,V,4.84,4752
kommun,0642,2014,RD,S,28.56,4752
kommun,0642,2014,RD,MP,5.98,4752
kommun,0642,2014,RD,C,5.07,4752
kommun,0642,2014,RD,L,3.39,4752
kommun,0642,2014,RD,KD,17.02,4752
kommun,0642,2014,RD,M,16.69,4752
kommun,0642,2014,RD,SD,16.01,4752
kommun,0642,2014,RF,V,5.11,4675
kommun,0642,2014,RF,S,32.19,4675
kommun,0642,2014,RF,MP,6.57,4675
kommun,0642,2014,RF,C,4.49,4675
kommun,0642,2014,RF,L,3.83,4675
kommun,0642,2014,RF,KD,15.72,4675
kommun,0642,2014,RF,M,21.03,4675
kommun,0642,2014,RF,SD,10.14,4675
kommun,0642,2018,KF,V,4.85,4801
kommun,0642,2018,KF,S,26.79,4801
kommun,0642,2018,KF,MP,5.62,4801
kommun,0642,2018,KF,C,5.12,4801
kommun,0642,2018,KF,L,2.54,4801
kommun,0642,2018,KF,KD,16.56,4801
kommun,0642,2018,KF,M,18.43,4801
kommun,0642,2018,KF,SD,15.16,4801
kommun,0642,2018,RD,V,5.37,4823
kommun,0642,2018,RD,S,25.3,4823
kommun,0642,2018,RD,MP,4.0,4823
kommun,0642,2018,RD,C,6.99,4823
kommun,0642,2018,RD,L,2.63,4823
kommun,0642,2018,RD,KD,17.91,4823
kommun,0642,2018,RD,M,14.12,4823
kommun,0642,2018,RD,SD,22.08,4823
kommun,0642,2018,RF,V,5.25,4758
kommun,0642,2018,RF,S,25.89,4758
kommun,0642,2018,RF,MP,4.58,4758
kommun,0642,2018,RF,C,6.77,4758
kommun,0642,2018,RF,L,2.9,4758
kommun,0642,2018,RF,KD,18.58,4758
kommun,0642,2018,RF,M,17.72,4758
kommun,0642,2018,RF,SD,15.91,4758
kommun,0642,2022,KF,V,5.76,4876
kommun,0642,2022,KF,S,24.2,4876
kommun,0642,2022,KF,MP,3.9,4876
kommun,0642,2022,KF,C,3.36,4876
kommun,0642,2022,KF,L,2.48,4876
kommun,0642,2022,KF,KD,17.88,4876
kommun,0642,2022,KF,M,23.91,4876
kommun,0642,2022,KF,SD,17.72,4876
kommun,0642,2022,RD,V,3.9,4903
kommun,0642,2022,RD,S,25.98,4903
kommun,0642,2022,RD,MP,3.83,4903
kommun,0642,2022,RD,C,5.71,4903
kommun,0642,2022,RD,L,3.18,4903
kommun,0642,2022,RD,KD,12.48,4903
kommun,0642,2022,RD,M,16.42,4903
kommun,0642,2022,RD,SD,27.04,4903
kommun,0642,2022,RF,V,5.44,4835
kommun,0642,2022,RF,S,25.4,4835
kommun,0642,2022,RF,MP,2.98,4835
kommun,0642,2022,RF,C,4.07,4835
kommun,0642,2022,RF,L,2.67,4835
kommun,0642,2022,RF,KD,16.9,4835
kommun,0642,2022,RF,M,18.51,4835
kommun,0642,2022,RF,SD,19.52,4835
kommun,0643,2014,KF,V,1.26,7195
kommun,0643,2014,KF,S,29.19,7195
kommun,0643,2014,KF,MP,4.61,7195
kommun,0643,2014,KF,C,6.16,7195
kommun,0643,2014,KF,L,6.91,7195
kommun,0643,2014,KF,KD,14.58,7195
kommun,0643,2014,KF,M,22.88,7195
kommun,0643,2014,KF,SD,14.05,7195
kommun,0643,2014,RD,V,3.18,7254
kommun,0643,2014,RD,S,27.67,7254
kommun,0643,2014,RD,MP,5.42,7254
kommun,0643,2014,RD,C,6.51,7254
kommun,0643,2014,RD,L,3.72,7254
kommun,0643,2014,RD,KD,13.43,7254
kommun,0643,2014,RD,M,22.66,7254
kommun,0643,2014,RD,SD,15.43,7254
kommun,0643,2014,RF,V,3.38,7070
kommun,0643,2014,RF,S,30.88,7070
kommun,0643,2014,RF,MP,4.67,7070
kommun,0643,2014,RF,C,5.81,7070
kommun,0643,2014,RF,L,4.47,7070
kommun,0643,2014,RF,KD,15.9,7070
kommun,0643,2014,RF,M,21.47,7070
kommun,0643,2014,RF,SD,12.69,7070
kommun,0643,2018,KF,V,3.14,7641
kommun,0643,2018,KF,S,24.92,7641
kommun,0643,2018,KF,MP,2.07,7641
kommun,0643,2018,KF,C,8.78,7641
kommun,0643,2018,KF,L,8.11,7641
kommun,0643,2018,KF,KD,14.71,7641
kommun,0643,2018,KF,M,23.61,7641
kommun,0643,2018,KF,SD,11.73,7641
kommun,0643,2018,RD,V,3.91,7746
kommun,0643,2018,RD,S,23.74,7746
kommun,0643,2018,RD,MP,3.36,7746
kommun,0643,2018,RD,C,8.77,7746
kommun,0643,2018,RD,L,4.22,7746
kommun,0643,2018,RD,KD,15.13,7746
kommun,0643,2018,RD,M,19.73,7746
kommun,0643,2018,RD,SD,20.01,7746
kommun,0643,2018,RF,V,4.04,7575
kommun,0643,2018,RF,S,25.45,7575
kommun,0643,2018,RF,MP,2.92,7575
kommun,0643,2018,RF,C,7.29,7575
kommun,0643,2018,RF,L,5.04,7575
kommun,0643,2018,RF,KD,17.23,7575
kommun,0643,2018,RF,M,20.49,7575
kommun,0643,2018,RF,SD,13.93,7575
kommun,0643,2022,KF,V,3.17,8146
kommun,0643,2022,KF,S,26.07,8146
kommun,0643,2022,KF,MP,2.1,8146
kommun,0643,2022,KF,C,6.49,8146
kommun,0643,2022,KF,L,4.86,8146
kommun,0643,2022,KF,KD,13.25,8146
kommun,0643,2022,KF,M,25.73,8146
kommun,0643,2022,KF,SD,14.06,8146
kommun,0643,2022,RD,V,2.77,8256
kommun,0643,2022,RD,S,26.32,8256
kommun,0643,2022,RD,MP,3.26,8256
kommun,0643,2022,RD,C,7.03,8256
kommun,0643,2022,RD,L,3.83,8256
kommun,0643,2022,RD,KD,11.14,8256
kommun,0643,2022,RD,M,20.47,8256
kommun,0643,2022,RD,SD,23.8,8256
kommun,0643,2022,RF,V,4.74,8078
kommun,0643,2022,RF,S,25.51,8078
kommun,0643,2022,RF,MP,2.17,8078
kommun,0643,2022,RF,C,5.69,8078
kommun,0643,2022,RF,L,3.83,8078
kommun,0643,2022,RF,KD,14.77,8078
kommun,0643,2022,RF,M,21.08,8078
kommun,0643,2022,RF,SD,16.33,8078
kommun,0662,2014,KF,V,2.88,18129
kommun,0662,2014,KF,S,35.25,18129
kommun,0662,2014,KF,MP,3.61,18129
kommun,0662,2014,KF,C,12.2,18129
kommun,0662,2014,KF,L,3.67,18129
kommun,0662,2014,KF,KD,4.57,18129
kommun,0662,2014,KF,M,22.87,18129
kommun,0662,2014,KF,SD,12.14,18129
kommun,0662,2014,RD,V,3.06,18152
kommun,0662,2014,RD,S,35.41,18152
kommun,0662,2014,RD,MP,3.66,18152
kommun,0662,2014,RD,C,10.06,18152
kommun,0662,2014,RD,L,3.21,18152
kommun,0662,2014,RD,KD,5.37,18152
kommun,0662,2014,RD,M,21.89,18152
kommun,0662,2014,RD,SD,15.91,18152
kommun,0662,2014,RF,V,3.74,17980
kommun,0662,2014,RF,S,37.91,17980
kommun,0662,2014,RF,MP,3.4,17980
kommun,0662,2014,RF,C,11.16,17980
kommun,0662,2014,RF,L,3.73,17980
kommun,0662,2014,RF,KD,6.26,17980
kommun,0662,2014,RF,M,21.55,17980
kommun,0662,2014,RF,SD,11.94,17980
kommun,0662,2018,KF,V,2.58,18030
kommun,0662,2018,KF,S,25.53,18030
kommun,0662,2018,KF,MP,2.31,18030
kommun,0662,2018,KF,C,19.0,18030
kommun,0662,2018,KF,L,3.87,18030
kommun,0662,2018,KF,KD,4.94,18030
kommun,0662,2018,KF,M,16.67,18030
kommun,0662,2018,KF,SD,13.95,18030
kommun,0662,2018,RD,V,3.93,17752
kommun,0662,2018,RD,S,29.42,17752
kommun,0662,2018,RD,MP,2.25,17752
kommun,0662,2018,RD,C,11.89,17752
kommun,0662,2018,RD,L,3.19,17752
kommun,0662,2018,RD,KD,7.85,17752
kommun,0662,2018,RD,M,18.37,17752
kommun,0662,2018,RD,SD,22.28,17752
kommun,0662,2018,RF,V,3.77,17799
kommun,0662,2018,RF,S,27.74,17799
kommun,0662,2018,RF,MP,2.62,17799
kommun,0662,2018,RF,C,12.55,17799
kommun,0662,2018,RF,L,3.34,17799
kommun,0662,2018,RF,KD,7.39,17799
kommun,0662,2018,RF,M,16.47,17799
kommun,0662,2018,RF,SD,15.12,17799
kommun,0662,2022,KF,V,3.15,17350
kommun,0662,2022,KF,S,19.46,17350
kommun,0662,2022,KF,MP,0.78,17350
kommun,0662,2022,KF,C,7.95,17350
kommun,0662,2022,KF,L,2.93,17350
kommun,0662,2022,KF,KD,3.95,17350
kommun,0662,2022,KF,M,16.85,17350
kommun,0662,2022,KF,SD,13.97,17350
kommun,0662,2022,RD,V,3.48,17174
kommun,0662,2022,RD,S,29.01,17174
kommun,0662,2022,RD,MP,1.85,17174
kommun,0662,2022,RD,C,7.08,17174
kommun,0662,2022,RD,L,3.0,17174
kommun,0662,2022,RD,KD,7.77,17174
kommun,0662,2022,RD,M,19.34,17174
kommun,0662,2022,RD,SD,27.55,17174
kommun,0662,2022,RF,V,4.45,17009
kommun,0662,2022,RF,S,25.79,17009
kommun,0662,2022,RF,MP,1.37,17009
kommun,0662,2022,RF,C,7.54,17009
kommun,0662,2022,RF,L,3.27,17009
kommun,0662,2022,RF,KD,8.8,17009
kommun,0662,2022,RF,M,17.98,17009
kommun,0662,2022,RF,SD,18.17,17009
kommun,0665,2014,KF,V,7.27,8506
kommun,0665,2014,KF,S,32.14,8506
kommun,0665,2014,KF,MP,5.07,8506
kommun,0665,2014,KF,C,9.7,8506
kommun,0665,2014,KF,L,5.88,8506
kommun,0665,2014,KF,KD,11.46,8506
kommun,0665,2014,KF,M,16.96,8506
kommun,0665,2014,KF,SD,10.46,8506
kommun,0665,2014,RD,V,3.5,8525
kommun,0665,2014,RD,S,34.26,8525
kommun,0665,2014,RD,MP,4.06,8525
kommun,0665,2014,RD,C,8.01,8525
kommun,0665,2014,RD,L,3.06,8525
kommun,0665,2014,RD,KD,11.88,8525
kommun,0665,2014,RD,M,17.84,8525
kommun,0665,2014,RD,SD,15.47,8525
kommun,0665,2014,RF,V,5.12,8402
kommun,0665,2014,RF,S,36.17,8402
kommun,0665,2014,RF,MP,4.09,8402
kommun,0665,2014,RF,C,9.28,8402
kommun,0665,2014,RF,L,3.86,8402
kommun,0665,2014,RF,KD,13.62,8402
kommun,0665,2014,RF,M,16.26,8402
kommun,0665,2014,RF,SD,10.76,8402
kommun,0665,2018,KF,V,2.89,8802
kommun,0665,2018,KF,S,27.61,8802
kommun,0665,2018,KF,MP,3.39,8802
kommun,0665,2018,KF,C,11.99,8802
kommun,0665,2018,KF,L,6.91,8802
kommun,0665,2018,KF,KD,11.4,8802
kommun,0665,2018,KF,M,16.73,8802
kommun,0665,2018,KF,SD,13.22,8802
kommun,0665,2018,RD,V,4.16,8813
kommun,0665,2018,RD,S,29.33,8813
kommun,0665,2018,RD,MP,2.64,8813
kommun,0665,2018,RD,C,10.35,8813
kommun,0665,2018,RD,L,3.59,8813
kommun,0665,2018,RD,KD,13.05,8813
kommun,0665,2018,RD,M,15.26,8813
kommun,0665,2018,RD,SD,20.38,8813
kommun,0665,2018,RF,V,3.59,8692
kommun,0665,2018,RF,S,28.46,8692
kommun,0665,2018,RF,MP,2.69,8692
kommun,0665,2018,RF,C,10.16,8692
kommun,0665,2018,RF,L,4.23,8692
kommun,0665,2018,RF,KD,12.53,8692
kommun,0665,2018,RF,M,14.43,8692
kommun,0665,2018,RF,SD,13.84,8692
kommun,0665,2022,KF,V,3.09,9180
kommun,0665,2022,KF,S,29.92,9180
kommun,0665,2022,KF,MP,1.54,9180
kommun,0665,2022,KF,C,9.75,9180
kommun,0665,2022,KF,L,5.48,9180
kommun,0665,2022,KF,KD,10.42,9180
kommun,0665,2022,KF,M,17.98,9180
kommun,0665,2022,KF,SD,16.18,9180
kommun,0665,2022,RD,V,3.32,9138
kommun,0665,2022,RD,S,29.81,9138
kommun,0665,2022,RD,MP,2.51,9138
kommun,0665,2022,RD,C,7.54,9138
kommun,0665,2022,RD,L,3.47,9138
kommun,0665,2022,RD,KD,10.29,9138
kommun,0665,2022,RD,M,16.36,9138
kommun,0665,2022,RD,SD,25.1,9138
kommun,0665,2022,RF,V,4.01,9123
kommun,0665,2022,RF,S,29.24,9123
kommun,0665,2022,RF,MP,1.49,9123
kommun,0665,2022,RF,C,7.23,9123
kommun,0665,2022,RF,L,3.6,9123
kommun,0665,2022,RF,KD,12.05,9123
kommun,0665,2022,RF,M,15.08,9123
kommun,0665,2022,RF,SD,17.81,9123
kommun,0680,2014,KF,V,5.64,85907
kommun,0680,2014,KF,S,32.25,85907
kommun,0680,2014,KF,MP,7.25,85907
kommun,0680,2014,KF,C,6.92,85907
kommun,0680,2014,KF,L,4.6,85907
kommun,0680,2014,KF,KD,12.44,85907
kommun,0680,2014,KF,M,20.55,85907
kommun,0680,2014,KF,SD,9.61,85907
kommun,0680,2014,RD,V,4.6,86829
kommun,0680,2014,RD,S,30.49,86829
kommun,0680,2014,RD,MP,6.83,86829
kommun,0680,2014,RD,C,5.8,86829
kommun,0680,2014,RD,L,4.18,86829
kommun,0680,2014,RD,KD,11.11,86829
kommun,0680,2014,RD,M,21.91,86829
kommun,0680,2014,RD,SD,12.54,86829
kommun,0680,2014,RF,V,5.93,85599
kommun,0680,2014,RF,S,33.26,85599
kommun,0680,2014,RF,MP,6.83,85599
kommun,0680,2014,RF,C,6.26,85599
kommun,0680,2014,RF,L,4.45,85599
kommun,0680,2014,RF,KD,13.33,85599
kommun,0680,2014,RF,M,20.01,85599
kommun,0680,2014,RF,SD,9.33,85599
kommun,0680,2018,KF,V,5.82,89656
kommun,0680,2018,KF,S,28.11,89656
kommun,0680,2018,KF,MP,4.88,89656
kommun,0680,2018,KF,C,8.43,89656
kommun,0680,2018,KF,L,5.0,89656
kommun,0680,2018,KF,KD,16.31,89656
kommun,0680,2018,KF,M,16.25,89656
kommun,0680,2018,KF,SD,12.53,89656
kommun,0680,2018,RD,V,5.91,90129
kommun,0680,2018,RD,S,27.62,90129
kommun,0680,2018,RD,MP,4.16,90129
kommun,0680,2018,RD,C,9.21,90129
kommun,0680,2018,RD,L,4.64,90129
kommun,0680,2018,RD,KD,12.25,90129
kommun,0680,2018,RD,M,18.62,90129
kommun,0680,2018,RD,SD,16.38,90129
kommun,0680,2018,RF,V,6.44,89334
kommun,0680,2018,RF,S,28.12,89334
kommun,0680,2018,RF,MP,4.51,89334
kommun,0680,2018,RF,C,8.58,89334
kommun,0680,2018,RF,L,4.68,89334
kommun,0680,2018,RF,KD,15.4,89334
kommun,0680,2018,RF,M,16.94,89334
kommun,0680,2018,RF,SD,12.41,89334
kommun,0680,2022,KF,V,6.22,89762
